snapshot_id,date_id,product_id,warehouse_id,stock_quantity,reserved_quantity,available_quantity,stock_value
26675,633,72,2,99,17,82,6732.0
26676,633,72,3,115,18,97,7820.0
26677,633,73,1,138,13,125,8004.0
26678,633,73,2,167,27,140,9686.0
26679,633,73,3,38,4,34,2204.0
26680,633,74,1,77,14,63,14245.0
26681,633,74,2,74,9,65,13690.0
26682,633,74,3,114,13,101,21090.0
26683,633,75,1,136,24,112,29240.0
26684,633,75,2,89,15,74,19135.0
26685,633,75,3,131,25,106,28165.0
26686,633,76,1,59,6,53,51330.0
26687,633,76,2,153,18,135,133110.0
26688,633,76,3,200,28,172,174000.0
26689,633,77,1,123,12,111,83025.0
26690,633,77,2,58,9,49,39150.0
26691,633,77,3,86,16,70,58050.0
26692,633,78,1,130,15,115,115050.0
26693,633,78,2,24,2,22,21240.0
26694,633,78,3,27,3,24,23895.0
26695,633,79,1,78,15,63,46020.0
26696,633,79,2,197,20,177,116230.0
26697,633,79,3,62,12,50,36580.0
26698,633,80,1,143,9,134,102960.0
26699,633,80,2,108,16,92,77760.0
26700,633,80,3,23,2,21,16560.0
26701,633,81,1,26,4,22,13650.0
26702,633,81,2,157,18,139,82425.0
26703,633,81,3,59,7,52,30975.0
26704,633,82,1,61,10,51,33855.0
26705,633,82,2,90,17,73,49950.0
26706,633,82,3,103,11,92,57165.0
26707,633,83,1,63,11,52,15750.0
26708,633,83,2,156,26,130,39000.0
26709,633,83,3,85,14,71,21250.0
26710,633,84,1,121,21,100,71390.0
26711,633,84,2,84,15,69,49560.0
26712,633,84,3,195,29,166,115050.0
26713,633,85,1,163,31,132,48085.0
26714,633,85,2,122,11,111,35990.0
26715,633,85,3,136,15,121,40120.0
26716,633,86,1,29,3,26,17110.0
26717,633,86,2,157,22,135,92630.0
26718,633,86,3,64,7,57,37760.0
26719,633,87,1,77,3,74,14245.0
26720,633,87,2,85,15,70,15725.0
26721,633,87,3,46,6,40,8510.0
26722,633,88,1,126,14,112,57330.0
26723,633,88,2,134,17,117,60970.0
26724,633,88,3,58,4,54,26390.0
26725,633,89,1,49,8,41,7350.0
26726,633,89,2,84,7,77,12600.0
26727,633,89,3,163,29,134,24450.0
26728,633,90,1,134,9,125,74370.0
26729,633,90,2,66,12,54,36630.0
26730,633,90,3,118,22,96,65490.0
26731,633,91,1,130,13,117,69550.0
26732,633,91,2,93,14,79,49755.0
26733,633,91,3,133,17,116,71155.0
26734,633,92,1,87,15,72,69600.0
26735,633,92,2,40,6,34,32000.0
26736,633,92,3,137,12,125,109600.0
26737,633,93,1,180,35,145,5760.0
26738,633,93,2,143,8,135,4576.0
26739,633,93,3,70,11,59,2240.0
26740,633,94,1,84,8,76,4620.0
26741,633,94,2,124,15,109,6820.0
26742,633,94,3,72,5,67,3960.0
26743,633,95,1,170,25,145,13940.0
26744,633,95,2,109,13,96,8938.0
26745,633,95,3,27,5,22,2214.0
26746,633,96,1,165,31,134,18975.0
26747,633,96,2,62,7,55,7130.0
26748,633,96,3,85,14,71,9775.0
26749,633,97,1,198,20,178,35640.0
26750,633,97,2,23,4,19,4140.0
26751,633,97,3,129,15,114,23220.0
26752,633,98,1,134,25,109,20100.0
26753,633,98,2,140,17,123,21000.0
26754,633,98,3,79,13,66,11850.0
26755,640,1,1,177,26,151,150450.0
26756,640,1,2,60,7,53,51000.0
26757,640,1,3,90,6,84,76500.0
26758,640,2,1,162,17,145,267300.0
26759,640,2,2,34,6,28,56100.0
26760,640,2,3,112,14,98,184800.0
26761,640,3,1,169,14,155,52390.0
26762,640,3,2,43,6,37,13330.0
26763,640,3,3,193,34,159,59830.0
26764,640,4,1,31,1,30,6665.0
26765,640,4,2,51,3,48,10965.0
26766,640,4,3,20,1,19,4300.0
26767,640,5,1,89,10,79,88110.0
26768,640,5,2,118,18,100,116820.0
26769,640,5,3,76,10,66,75240.0
26770,640,6,1,73,12,61,105850.0
26771,640,6,2,72,11,61,104400.0
26772,640,6,3,70,10,60,101500.0
26773,640,7,1,51,3,48,19380.0
26774,640,7,2,31,3,28,11780.0
26775,640,7,3,101,8,93,38380.0
26776,640,8,1,90,15,75,107100.0
26777,640,8,2,188,29,159,223720.0
26778,640,8,3,46,6,40,54740.0
26779,640,9,1,64,12,52,55040.0
26780,640,9,2,196,19,177,168560.0
26781,640,9,3,43,8,35,36980.0
26782,640,10,1,21,1,20,38850.0
26783,640,10,2,195,11,184,360750.0
26784,640,10,3,102,10,92,188700.0
26785,640,11,1,131,13,118,36025.0
26786,640,11,2,180,20,160,49500.0
26787,640,11,3,157,13,144,43175.0
26788,640,12,1,42,2,40,23520.0
26789,640,12,2,80,6,74,44800.0
26790,640,12,3,90,8,82,50400.0
26791,640,13,1,131,15,116,28165.0
26792,640,13,2,49,6,43,10535.0
26793,640,13,3,135,11,124,29025.0
26794,640,14,1,86,8,78,39990.0
26795,640,14,2,104,18,86,48360.0
26796,640,14,3,105,12,93,48825.0
26797,640,15,1,21,3,18,3885.0
26798,640,15,2,131,8,123,24235.0
26799,640,15,3,24,4,20,4440.0
26800,640,16,1,55,8,47,15400.0
26801,640,16,2,173,24,149,48440.0
26802,640,16,3,88,7,81,24640.0
26803,640,17,1,19,2,17,8360.0
26804,640,17,2,24,2,22,10560.0
26805,640,17,3,72,12,60,31680.0
26806,640,18,1,50,4,46,19000.0
26807,640,18,2,112,19,93,42560.0
26808,640,18,3,81,10,71,30780.0
26809,640,19,1,74,13,61,18500.0
26810,640,19,2,177,16,161,44250.0
26811,640,19,3,207,41,166,51750.0
26812,640,20,1,74,12,62,14430.0
26813,640,20,2,49,4,45,9555.0
26814,640,20,3,86,7,79,16770.0
26815,640,21,1,48,9,39,8880.0
26816,640,21,2,65,4,61,12025.0
26817,640,21,3,17,1,16,3145.0
26818,640,22,1,95,17,78,15675.0
26819,640,22,2,37,7,30,6105.0
26820,640,22,3,22,1,21,3630.0
26821,640,23,1,80,10,70,7600.0
26822,640,23,2,133,9,124,12635.0
26823,640,23,3,99,9,90,9405.0
26824,640,24,1,115,9,106,17825.0
26825,640,24,2,58,7,51,8990.0
26826,640,24,3,155,10,145,24025.0
26827,640,25,1,24,4,20,2640.0
26828,640,25,2,41,3,38,4510.0
26829,640,25,3,151,11,140,16610.0
26830,640,26,1,54,8,46,5130.0
26831,640,26,2,53,9,44,5035.0
26832,640,26,3,93,13,80,8835.0
26833,640,27,1,60,7,53,4920.0
26834,640,27,2,61,11,50,5002.0
26835,640,27,3,25,2,23,2050.0
26836,640,28,1,86,9,77,12040.0
26837,640,28,2,14,1,13,1960.0
26838,640,28,3,84,13,71,11760.0
26839,640,29,1,93,9,84,55800.0
26840,640,29,2,89,10,79,53400.0
26841,640,29,3,59,9,50,35400.0
26842,640,30,1,157,28,129,125600.0
26843,640,30,2,47,7,40,37600.0
26844,640,30,3,48,8,40,38400.0
26845,640,31,1,106,18,88,72080.0
26846,640,31,2,139,23,116,94520.0
26847,640,31,3,165,27,138,112200.0
26848,640,32,1,48,7,41,25920.0
26849,640,32,2,56,4,52,30240.0
26850,640,32,3,83,7,76,44820.0
26851,640,33,1,112,18,94,53760.0
26852,640,33,2,121,8,113,58080.0
26853,640,33,3,84,12,72,40320.0
26854,640,34,1,155,14,141,96100.0
26855,640,34,2,215,33,182,133300.0
26856,640,34,3,116,18,98,71920.0
26857,640,35,1,122,6,116,51240.0
26858,640,35,2,44,2,42,18480.0
26859,640,35,3,86,16,70,36120.0
26860,640,36,1,98,8,90,35280.0
26861,640,36,2,51,4,47,18360.0
26862,640,36,3,51,9,42,18360.0
26863,640,37,1,72,7,65,36720.0
26864,640,37,2,27,1,26,13770.0
26865,640,37,3,69,6,63,35190.0
26866,640,38,1,169,26,143,75205.0
26867,640,38,2,58,6,52,25810.0
26868,640,38,3,125,23,102,55625.0
26869,640,39,1,72,11,61,63360.0
26870,640,39,2,68,4,64,59840.0
26871,640,39,3,90,15,75,79200.0
26872,640,40,1,114,19,95,54150.0
26873,640,40,2,56,9,47,26600.0
26874,640,40,3,22,4,18,10450.0
26875,640,41,1,39,2,37,13455.0
26876,640,41,2,125,7,118,43125.0
26877,640,41,3,105,11,94,36225.0
26878,640,42,1,103,16,87,78280.0
26879,640,42,2,95,8,87,72200.0
26880,640,42,3,137,17,120,104120.0
26881,640,43,1,78,6,72,74100.0
26882,640,43,2,95,11,84,90250.0
26883,640,43,3,170,11,159,161500.0
26884,640,44,1,93,15,78,53010.0
26885,640,44,2,147,19,128,83790.0
26886,640,44,3,37,5,32,21090.0
26887,640,45,1,131,16,115,66155.0
26888,640,45,2,138,10,128,69690.0
26889,640,45,3,146,9,137,73730.0
26890,640,46,1,84,6,78,26460.0
26891,640,46,2,22,3,19,6930.0
26892,640,46,3,153,16,137,48195.0
26893,640,47,1,96,8,88,36480.0
26894,640,47,2,100,19,81,38000.0
26895,640,47,3,106,12,94,40280.0
26896,640,48,1,30,4,26,12900.0
26897,640,48,2,97,18,79,41710.0
26898,640,48,3,131,23,108,56330.0
26899,640,49,1,141,8,133,43005.0
26900,640,49,2,91,14,77,27755.0
26901,640,49,3,57,11,46,17385.0
26902,640,50,1,84,15,69,39480.0
26903,640,50,2,48,7,41,22560.0
26904,640,50,3,73,14,59,34310.0
26905,640,51,1,46,5,41,17250.0
26906,640,51,2,90,7,83,33750.0
26907,640,51,3,66,7,59,24750.0
26908,640,52,1,60,5,55,12900.0
26909,640,52,2,62,5,57,13330.0
26910,640,52,3,161,22,139,34615.0
26911,640,53,1,149,17,132,13112.0
26912,640,53,2,125,13,112,11000.0
26913,640,53,3,166,28,138,14608.0
26914,640,54,1,98,19,79,5684.0
26915,640,54,2,144,21,123,8352.0
26916,640,54,3,67,5,62,3886.0
26917,640,55,1,166,14,152,162680.0
26918,640,55,2,47,7,40,46060.0
26919,640,55,3,150,23,127,147000.0
26920,640,56,1,193,30,163,277920.0
26921,640,56,2,56,10,46,80640.0
26922,640,56,3,42,2,40,60480.0
26923,640,57,1,102,14,88,133620.0
26924,640,57,2,90,11,79,117900.0
26925,640,57,3,212,32,180,277720.0
26926,640,58,1,73,6,67,81030.0
26927,640,58,2,49,4,45,54390.0
26928,640,58,3,130,13,117,144300.0
26929,640,59,1,41,4,37,48175.0
26930,640,59,2,100,14,86,117500.0
26931,640,59,3,61,7,54,71675.0
26932,640,60,1,30,4,26,23400.0
26933,640,60,2,121,10,111,94380.0
26934,640,60,3,121,19,102,94380.0
26935,640,61,1,55,8,47,35750.0
26936,640,61,2,99,14,85,64350.0
26937,640,61,3,119,20,99,77350.0
26938,640,62,1,68,4,64,57460.0
26939,640,62,2,132,22,110,111540.0
26940,640,62,3,80,4,76,67600.0
26941,640,63,1,36,6,30,37620.0
26942,640,63,2,36,4,32,37620.0
26943,640,63,3,153,18,135,159885.0
26944,640,64,1,180,19,161,81900.0
26945,640,64,2,81,10,71,36855.0
26946,640,64,3,30,2,28,13650.0
26947,640,65,1,159,17,142,166155.0
26948,640,65,2,52,2,50,54340.0
26949,640,65,3,56,4,52,58520.0
26950,640,66,1,24,2,22,14040.0
26951,640,66,2,222,36,186,129870.0
26952,640,66,3,215,39,176,125775.0
26953,640,67,1,159,10,149,103350.0
26954,640,67,2,71,10,61,46150.0
26955,640,67,3,42,4,38,27300.0
26956,640,68,1,170,9,161,9860.0
26957,640,68,2,46,8,38,2668.0
26958,640,68,3,56,4,52,3248.0
26959,640,69,1,93,5,88,6324.0
26960,640,69,2,51,5,46,3468.0
26961,640,69,3,64,11,53,4352.0
26962,640,70,1,24,1,23,1680.0
26963,640,70,2,52,9,43,3640.0
26964,640,70,3,102,19,83,7140.0
26965,640,71,1,211,25,186,8862.0
26966,640,71,2,75,11,64,3150.0
26967,640,71,3,85,10,75,3570.0
26968,640,72,1,44,5,39,2992.0
26969,640,72,2,94,11,83,6392.0
26970,640,72,3,105,7,98,7140.0
26971,640,73,1,132,25,107,7656.0
26972,640,73,2,157,19,138,9106.0
26973,640,73,3,34,4,30,1972.0
26974,640,74,1,71,11,60,13135.0
26975,640,74,2,69,10,59,12765.0
26976,640,74,3,109,10,99,20165.0
26977,640,75,1,124,23,101,26660.0
26978,640,75,2,76,4,72,16340.0
26979,640,75,3,119,11,108,25585.0
26980,640,76,1,50,4,46,43500.0
26981,640,76,2,147,17,130,127890.0
26982,640,76,3,195,26,169,169650.0
26983,640,77,1,114,15,99,76950.0
26984,640,77,2,52,8,44,35100.0
26985,640,77,3,76,15,61,51300.0
26986,640,78,1,123,8,115,108855.0
26987,640,78,2,226,35,191,200010.0
26988,640,78,3,15,0,15,13275.0
26989,640,79,1,71,5,66,41890.0
26990,640,79,2,188,15,173,110920.0
26991,640,79,3,50,7,43,29500.0
26992,640,80,1,136,19,117,97920.0
26993,640,80,2,103,15,88,74160.0
26994,640,80,3,222,34,188,159840.0
26995,640,81,1,14,1,13,7350.0
26996,640,81,2,146,23,123,76650.0
26997,640,81,3,51,3,48,26775.0
26998,640,82,1,56,7,49,31080.0
26999,640,82,2,81,11,70,44955.0
27000,640,82,3,99,16,83,54945.0
27001,640,83,1,56,8,48,14000.0
27002,640,83,2,147,28,119,36750.0
27003,640,83,3,79,13,66,19750.0
27004,640,84,1,116,17,99,68440.0
27005,640,84,2,79,10,69,46610.0
27006,640,84,3,188,36,152,110920.0
27007,640,85,1,152,14,138,44840.0
27008,640,85,2,117,8,109,34515.0
27009,640,85,3,129,20,109,38055.0
27010,640,86,1,24,1,23,14160.0
27011,640,86,2,147,26,121,86730.0
27012,640,86,3,58,4,54,34220.0
27013,640,87,1,70,7,63,12950.0
27014,640,87,2,79,4,75,14615.0
27015,640,87,3,35,3,32,6475.0
27016,640,88,1,117,6,111,53235.0
27017,640,88,2,124,15,109,56420.0
27018,640,88,3,45,6,39,20475.0
27019,640,89,1,37,6,31,5550.0
27020,640,89,2,72,9,63,10800.0
27021,640,89,3,153,21,132,22950.0
27022,640,90,1,123,10,113,68265.0
27023,640,90,2,60,4,56,33300.0
27024,640,90,3,108,17,91,59940.0
27025,640,91,1,118,14,104,63130.0
27026,640,91,2,88,16,72,47080.0
27027,640,91,3,129,17,112,69015.0
27028,640,92,1,77,9,68,61600.0
27029,640,92,2,35,3,32,28000.0
27030,640,92,3,129,13,116,103200.0
27031,640,93,1,172,27,145,5504.0
27032,640,93,2,133,18,115,4256.0
27033,640,93,3,66,10,56,2112.0
27034,640,94,1,74,8,66,4070.0
27035,640,94,2,112,19,93,6160.0
27036,640,94,3,66,6,60,3630.0
27037,640,95,1,165,13,152,13530.0
27038,640,95,2,105,9,96,8610.0
27039,640,95,3,21,2,19,1722.0
27040,640,96,1,154,29,125,17710.0
27041,640,96,2,54,9,45,6210.0
27042,640,96,3,79,10,69,9085.0
27043,640,97,1,189,17,172,34020.0
27044,640,97,2,164,30,134,29520.0
27045,640,97,3,124,8,116,22320.0
27046,640,98,1,122,15,107,18300.0
27047,640,98,2,128,15,113,19200.0
27048,640,98,3,73,8,65,10950.0
27049,647,1,1,172,18,154,146200.0
27050,647,1,2,53,8,45,45050.0
27051,647,1,3,84,8,76,71400.0
27052,647,2,1,158,18,140,260700.0
27053,647,2,2,22,2,20,36300.0
27054,647,2,3,103,11,92,169950.0
27055,647,3,1,162,27,135,50220.0
27056,647,3,2,36,6,30,11160.0
27057,647,3,3,186,26,160,57660.0
27058,647,4,1,25,4,21,5375.0
27059,647,4,2,38,7,31,8170.0
27060,647,4,3,180,26,154,38700.0
27061,647,5,1,78,8,70,77220.0
27062,647,5,2,107,6,101,105930.0
27063,647,5,3,68,9,59,67320.0
27064,647,6,1,66,9,57,95700.0
27065,647,6,2,65,8,57,94250.0
27066,647,6,3,65,4,61,94250.0
27067,647,7,1,46,5,41,17480.0
27068,647,7,2,20,2,18,7600.0
27069,647,7,3,90,7,83,34200.0
27070,647,8,1,78,6,72,92820.0
27071,647,8,2,183,18,165,217770.0
27072,647,8,3,42,5,37,49980.0
27073,647,9,1,54,9,45,46440.0
27074,647,9,2,184,11,173,158240.0
27075,647,9,3,37,6,31,31820.0
27076,647,10,1,138,21,117,255300.0
27077,647,10,2,190,15,175,351500.0
27078,647,10,3,94,17,77,173900.0
27079,647,11,1,125,8,117,34375.0
27080,647,11,2,172,19,153,47300.0
27081,647,11,3,152,23,129,41800.0
27082,647,12,1,31,3,28,17360.0
27083,647,12,2,70,6,64,39200.0
27084,647,12,3,78,11,67,43680.0
27085,647,13,1,126,11,115,27090.0
27086,647,13,2,44,2,42,9460.0
27087,647,13,3,122,21,101,26230.0
27088,647,14,1,79,9,70,36735.0
27089,647,14,2,97,17,80,45105.0
27090,647,14,3,94,8,86,43710.0
27091,647,15,1,206,26,180,38110.0
27092,647,15,2,127,18,109,23495.0
27093,647,15,3,179,11,168,33115.0
27094,647,16,1,46,3,43,12880.0
27095,647,16,2,166,11,155,46480.0
27096,647,16,3,81,15,66,22680.0
27097,647,17,1,134,9,125,58960.0
27098,647,17,2,233,21,212,102520.0
27099,647,17,3,63,4,59,27720.0
27100,647,18,1,43,6,37,16340.0
27101,647,18,2,104,14,90,39520.0
27102,647,18,3,73,6,67,27740.0
27103,647,19,1,68,12,56,17000.0
27104,647,19,2,168,14,154,42000.0
27105,647,19,3,201,31,170,50250.0
27106,647,20,1,66,5,61,12870.0
27107,647,20,2,37,3,34,7215.0
27108,647,20,3,73,8,65,14235.0
27109,647,21,1,41,7,34,7585.0
27110,647,21,2,52,3,49,9620.0
27111,647,21,3,73,7,66,13505.0
27112,647,22,1,89,5,84,14685.0
27113,647,22,2,33,2,31,5445.0
27114,647,22,3,202,23,179,33330.0
27115,647,23,1,76,10,66,7220.0
27116,647,23,2,126,8,118,11970.0
27117,647,23,3,87,14,73,8265.0
27118,647,24,1,110,6,104,17050.0
27119,647,24,2,46,3,43,7130.0
27120,647,24,3,145,23,122,22475.0
27121,647,25,1,102,19,83,11220.0
27122,647,25,2,35,5,30,3850.0
27123,647,25,3,147,26,121,16170.0
27124,647,26,1,44,5,39,4180.0
27125,647,26,2,42,3,39,3990.0
27126,647,26,3,87,14,73,8265.0
27127,647,27,1,54,4,50,4428.0
27128,647,27,2,54,9,45,4428.0
27129,647,27,3,13,0,13,1066.0
27130,647,28,1,81,9,72,11340.0
27131,647,28,2,224,26,198,31360.0
27132,647,28,3,78,15,63,10920.0
27133,647,29,1,83,13,70,49800.0
27134,647,29,2,78,13,65,46800.0
27135,647,29,3,51,9,42,30600.0
27136,647,30,1,149,26,123,119200.0
27137,647,30,2,39,2,37,31200.0
27138,647,30,3,37,2,35,29600.0
27139,647,31,1,96,9,87,65280.0
27140,647,31,2,133,17,116,90440.0
27141,647,31,3,155,13,142,105400.0
27142,647,32,1,43,3,40,23220.0
27143,647,32,2,51,3,48,27540.0
27144,647,32,3,77,13,64,41580.0
27145,647,33,1,105,15,90,50400.0
27146,647,33,2,113,11,102,54240.0
27147,647,33,3,75,10,65,36000.0
27148,647,34,1,149,21,128,92380.0
27149,647,34,2,210,13,197,130200.0
27150,647,34,3,112,12,100,69440.0
27151,647,35,1,112,13,99,47040.0
27152,647,35,2,40,3,37,16800.0
27153,647,35,3,77,11,66,32340.0
27154,647,36,1,92,7,85,33120.0
27155,647,36,2,45,5,40,16200.0
27156,647,36,3,43,6,37,15480.0
27157,647,37,1,67,5,62,34170.0
27158,647,37,2,17,1,16,8670.0
27159,647,37,3,56,9,47,28560.0
27160,647,38,1,159,21,138,70755.0
27161,647,38,2,49,9,40,21805.0
27162,647,38,3,120,22,98,53400.0
27163,647,39,1,64,7,57,56320.0
27164,647,39,2,58,3,55,51040.0
27165,647,39,3,82,14,68,72160.0
27166,647,40,1,107,5,102,50825.0
27167,647,40,2,51,6,45,24225.0
27168,647,40,3,170,24,146,80750.0
27169,647,41,1,29,4,25,10005.0
27170,647,41,2,119,12,107,41055.0
27171,647,41,3,100,5,95,34500.0
27172,647,42,1,92,14,78,69920.0
27173,647,42,2,91,10,81,69160.0
27174,647,42,3,132,12,120,100320.0
27175,647,43,1,67,6,61,63650.0
27176,647,43,2,90,8,82,85500.0
27177,647,43,3,164,21,143,155800.0
27178,647,44,1,86,4,82,49020.0
27179,647,44,2,141,7,134,80370.0
27180,647,44,3,32,6,26,18240.0
27181,647,45,1,122,12,110,61610.0
27182,647,45,2,129,14,115,65145.0
27183,647,45,3,136,10,126,68680.0
27184,647,46,1,74,8,66,23310.0
27185,647,46,2,119,21,98,37485.0
27186,647,46,3,142,9,133,44730.0
27187,647,47,1,88,8,80,33440.0
27188,647,47,2,95,11,84,36100.0
27189,647,47,3,102,18,84,38760.0
27190,647,48,1,22,1,21,9460.0
27191,647,48,2,87,9,78,37410.0
27192,647,48,3,119,14,105,51170.0
27193,647,49,1,131,13,118,39955.0
27194,647,49,2,80,5,75,24400.0
27195,647,49,3,51,8,43,15555.0
27196,647,50,1,76,13,63,35720.0
27197,647,50,2,37,5,32,17390.0
27198,647,50,3,63,3,60,29610.0
27199,647,51,1,40,4,36,15000.0
27200,647,51,2,80,11,69,30000.0
27201,647,51,3,60,6,54,22500.0
27202,647,52,1,53,8,45,11395.0
27203,647,52,2,50,5,45,10750.0
27204,647,52,3,153,30,123,32895.0
27205,647,53,1,140,27,113,12320.0
27206,647,53,2,119,8,111,10472.0
27207,647,53,3,155,10,145,13640.0
27208,647,54,1,87,16,71,5046.0
27209,647,54,2,136,9,127,7888.0
27210,647,54,3,60,8,52,3480.0
27211,647,55,1,155,25,130,151900.0
27212,647,55,2,41,2,39,40180.0
27213,647,55,3,141,23,118,138180.0
27214,647,56,1,184,25,159,264960.0
27215,647,56,2,49,3,46,70560.0
27216,647,56,3,33,5,28,47520.0
27217,647,57,1,96,16,80,125760.0
27218,647,57,2,81,13,68,106110.0
27219,647,57,3,201,14,187,263310.0
27220,647,58,1,66,5,61,73260.0
27221,647,58,2,41,7,34,45510.0
27222,647,58,3,121,16,105,134310.0
27223,647,59,1,30,5,25,35250.0
27224,647,59,2,91,12,79,106925.0
27225,647,59,3,56,11,45,65800.0
27226,647,60,1,24,3,21,18720.0
27227,647,60,2,116,6,110,90480.0
27228,647,60,3,114,11,103,88920.0
27229,647,61,1,47,4,43,30550.0
27230,647,61,2,92,13,79,59800.0
27231,647,61,3,110,13,97,71500.0
27232,647,62,1,56,3,53,47320.0
27233,647,62,2,127,6,121,107315.0
27234,647,62,3,70,6,64,59150.0
27235,647,63,1,29,3,26,30305.0
27236,647,63,2,27,3,24,28215.0
27237,647,63,3,144,11,133,150480.0
27238,647,64,1,173,16,157,78715.0
27239,647,64,2,72,8,64,32760.0
27240,647,64,3,23,3,20,10465.0
27241,647,65,1,148,21,127,154660.0
27242,647,65,2,40,4,36,41800.0
27243,647,65,3,44,2,42,45980.0
27244,647,66,1,121,10,111,70785.0
27245,647,66,2,212,13,199,124020.0
27246,647,66,3,202,18,184,118170.0
27247,647,67,1,154,10,144,100100.0
27248,647,67,2,65,6,59,42250.0
27249,647,67,3,31,2,29,20150.0
27250,647,68,1,162,23,139,9396.0
27251,647,68,2,38,2,36,2204.0
27252,647,68,3,44,4,40,2552.0
27253,647,69,1,85,15,70,5780.0
27254,647,69,2,42,4,38,2856.0
27255,647,69,3,51,3,48,3468.0
27256,647,70,1,140,7,133,9800.0
27257,647,70,2,41,6,35,2870.0
27258,647,70,3,90,10,80,6300.0
27259,647,71,1,201,17,184,8442.0
27260,647,71,2,69,4,65,2898.0
27261,647,71,3,79,7,72,3318.0
27262,647,72,1,34,5,29,2312.0
27263,647,72,2,88,11,77,5984.0
27264,647,72,3,95,16,79,6460.0
27265,647,73,1,124,13,111,7192.0
27266,647,73,2,145,17,128,8410.0
27267,647,73,3,25,2,23,1450.0
27268,647,74,1,59,10,49,10915.0
27269,647,74,2,63,10,53,11655.0
27270,647,74,3,97,14,83,17945.0
27271,647,75,1,119,16,103,25585.0
27272,647,75,2,66,7,59,14190.0
27273,647,75,3,114,11,103,24510.0
27274,647,76,1,44,6,38,38280.0
27275,647,76,2,142,10,132,123540.0
27276,647,76,3,188,34,154,163560.0
27277,647,77,1,105,8,97,70875.0
27278,647,77,2,40,3,37,27000.0
27279,647,77,3,64,4,60,43200.0
27280,647,78,1,110,10,100,97350.0
27281,647,78,2,222,27,195,196470.0
27282,647,78,3,168,19,149,148680.0
27283,647,79,1,59,7,52,34810.0
27284,647,79,2,183,24,159,107970.0
27285,647,79,3,43,6,37,25370.0
27286,647,80,1,130,14,116,93600.0
27287,647,80,2,95,5,90,68400.0
27288,647,80,3,218,12,206,156960.0
27289,647,81,1,207,24,183,108675.0
27290,647,81,2,136,22,114,71400.0
27291,647,81,3,46,2,44,24150.0
27292,647,82,1,45,5,40,24975.0
27293,647,82,2,71,11,60,39405.0
27294,647,82,3,90,11,79,49950.0
27295,647,83,1,50,6,44,12500.0
27296,647,83,2,142,25,117,35500.0
27297,647,83,3,74,11,63,18500.0
27298,647,84,1,105,6,99,61950.0
27299,647,84,2,68,6,62,40120.0
27300,647,84,3,184,11,173,108560.0
27301,647,85,1,143,20,123,42185.0
27302,647,85,2,106,16,90,31270.0
27303,647,85,3,123,15,108,36285.0
27304,647,86,1,117,7,110,69030.0
27305,647,86,2,140,14,126,82600.0
27306,647,86,3,46,4,42,27140.0
27307,647,87,1,64,10,54,11840.0
27308,647,87,2,70,8,62,12950.0
27309,647,87,3,23,3,20,4255.0
27310,647,88,1,113,13,100,51415.0
27311,647,88,2,117,19,98,53235.0
27312,647,88,3,33,3,30,15015.0
27313,647,89,1,25,1,24,3750.0
27314,647,89,2,66,10,56,9900.0
27315,647,89,3,143,25,118,21450.0
27316,647,90,1,118,16,102,65490.0
27317,647,90,2,52,9,43,28860.0
27318,647,90,3,100,17,83,55500.0
27319,647,91,1,106,15,91,56710.0
27320,647,91,2,76,10,66,40660.0
27321,647,91,3,120,21,99,64200.0
27322,647,92,1,67,6,61,53600.0
27323,647,92,2,26,3,23,20800.0
27324,647,92,3,119,15,104,95200.0
27325,647,93,1,167,19,148,5344.0
27326,647,93,2,125,18,107,4000.0
27327,647,93,3,60,10,50,1920.0
27328,647,94,1,62,10,52,3410.0
27329,647,94,2,104,7,97,5720.0
27330,647,94,3,62,4,58,3410.0
27331,647,95,1,154,19,135,12628.0
27332,647,95,2,94,6,88,7708.0
27333,647,95,3,223,17,206,18286.0
27334,647,96,1,144,7,137,16560.0
27335,647,96,2,48,4,44,5520.0
27336,647,96,3,75,13,62,8625.0
27337,647,97,1,179,21,158,32220.0
27338,647,97,2,154,12,142,27720.0
27339,647,97,3,116,15,101,20880.0
27340,647,98,1,112,8,104,16800.0
27341,647,98,2,116,19,97,17400.0
27342,647,98,3,65,10,55,9750.0
27343,654,1,1,161,29,132,136850.0
27344,654,1,2,48,5,43,40800.0
27345,654,1,3,79,9,70,67150.0
27346,654,2,1,152,21,131,250800.0
27347,654,2,2,184,32,152,303600.0
27348,654,2,3,94,9,85,155100.0
27349,654,3,1,157,31,126,48670.0
27350,654,3,2,26,1,25,8060.0
27351,654,3,3,176,24,152,54560.0
27352,654,4,1,20,2,18,4300.0
27353,654,4,2,28,4,24,6020.0
27354,654,4,3,175,32,143,37625.0
27355,654,5,1,73,6,67,72270.0
27356,654,5,2,98,13,85,97020.0
27357,654,5,3,64,3,61,63360.0
27358,654,6,1,60,9,51,87000.0
27359,654,6,2,54,5,49,78300.0
27360,654,6,3,58,8,50,84100.0
27361,654,7,1,34,5,29,12920.0
27362,654,7,2,207,31,176,78660.0
27363,654,7,3,81,5,76,30780.0
27364,654,8,1,69,11,58,82110.0
27365,654,8,2,174,19,155,207060.0
27366,654,8,3,35,5,30,41650.0
27367,654,9,1,44,3,41,37840.0
27368,654,9,2,172,13,159,147920.0
27369,654,9,3,28,1,27,24080.0
27370,654,10,1,126,18,108,233100.0
27371,654,10,2,180,30,150,333000.0
