return_id,date_id,product_id,customer_id,order_id,return_quantity,refund_amount,return_rate_flag,return_reason
3868,560,86,19824,ORD-20230709-24931,1,899.0,1,defective_product
3869,562,39,27872,ORD-20230709-96052,1,1399.0,1,not_as_described
3870,572,6,30361,ORD-20230709-21405,1,2199.0,1,defective_product
3871,578,26,42501,ORD-20230710-23576,1,179.0,1,defective_product
3872,575,33,8893,ORD-20230710-38744,1,799.0,1,defective_product
3873,567,8,46657,ORD-20230710-77934,1,1799.0,1,not_as_described
3874,586,92,12764,ORD-20230711-14598,1,1219.0,1,not_as_described
3875,571,69,16886,ORD-20230711-51588,1,129.0,1,not_as_described
3876,583,40,25322,ORD-20230712-32692,1,711.55,1,not_as_described
3877,564,23,48158,ORD-20230712-93467,1,179.0,1,delivery_issue
3878,589,76,37971,ORD-20230713-76510,1,1196.1,1,wrong_item
3879,570,94,15057,ORD-20230713-86283,1,99.0,1,not_as_described
3880,584,5,32264,ORD-20230713-52466,1,1499.0,1,changed_mind
3881,563,47,6153,ORD-20230714-74121,1,599.0,1,delivery_issue
3882,569,61,35193,ORD-20230714-80249,1,999.0,1,compatibility_issue
3883,580,48,36157,ORD-20230714-33457,1,699.0,1,delivery_issue
3884,585,71,43941,ORD-20230714-16888,1,79.0,1,changed_mind
3885,575,35,30096,ORD-20230714-96751,1,699.0,1,delivery_issue
3886,587,93,23113,ORD-20230714-26619,1,59.0,1,wrong_item
3887,573,76,32451,ORD-20230714-24878,1,1329.0,1,defective_product
3888,578,18,25234,ORD-20230715-67771,1,599.0,1,wrong_item
3889,585,80,48494,ORD-20230715-93529,2,2198.0,1,defective_product
3890,568,67,35886,ORD-20230715-88014,1,999.0,1,compatibility_issue
3891,590,66,25531,ORD-20230715-96988,2,1708.1,1,changed_mind
3892,585,3,14357,ORD-20230715-31999,1,474.05,1,wrong_item
3893,590,20,34461,ORD-20230715-56094,1,349.0,1,defective_product
3894,570,18,44306,ORD-20230715-78386,1,599.0,1,changed_mind
3895,574,83,45930,ORD-20230715-10759,1,399.0,1,defective_product
3896,565,31,19966,ORD-20230715-25707,2,2198.0,1,compatibility_issue
3897,571,70,25649,ORD-20230716-83068,1,129.0,1,changed_mind
3898,577,95,10327,ORD-20230716-79422,1,149.0,1,wrong_item
3899,582,14,33803,ORD-20230716-53666,1,749.0,1,changed_mind
3900,592,19,45066,ORD-20230716-18829,1,399.0,1,delivery_issue
3901,592,17,16457,ORD-20230716-25719,1,699.0,1,not_as_described
3902,574,75,45646,ORD-20230716-20065,1,349.0,1,delivery_issue
3903,585,73,10864,ORD-20230716-34644,1,109.0,1,wrong_item
3904,574,63,11387,ORD-20230716-54671,1,1599.0,1,not_as_described
3905,585,43,29399,ORD-20230716-83903,1,1499.0,1,compatibility_issue
3906,593,66,25137,ORD-20230717-30830,1,899.0,1,defective_product
3907,573,16,29487,ORD-20230717-78844,1,449.0,1,changed_mind
3908,571,56,41816,ORD-20230717-36657,1,1979.1,1,not_as_described
3909,579,66,48344,ORD-20230718-90463,1,899.0,1,delivery_issue
3910,589,95,16806,ORD-20230718-71396,1,149.0,1,compatibility_issue
3911,575,72,35461,ORD-20230718-10255,1,129.0,1,not_as_described
3912,591,77,1949,ORD-20230718-67952,1,1029.0,1,delivery_issue
3913,569,76,8054,ORD-20230718-18146,2,2658.0,1,compatibility_issue
3914,594,96,49276,ORD-20230719-10805,1,189.05,1,wrong_item
3915,577,2,18240,ORD-20230719-97719,1,2249.1,1,delivery_issue
3916,582,34,47732,ORD-20230719-96679,1,999.0,1,not_as_described
3917,588,67,2237,ORD-20230719-96871,1,999.0,1,not_as_described
3918,586,31,29729,ORD-20230719-45433,1,1099.0,1,not_as_described
3919,587,12,42671,ORD-20230720-83674,1,899.0,1,wrong_item
3920,585,6,43743,ORD-20230720-31933,1,1979.1,1,defective_product
3921,578,71,3310,ORD-20230720-19824,1,79.0,1,compatibility_issue
3922,574,11,25402,ORD-20230720-99431,1,404.1,1,compatibility_issue
3923,583,80,18678,ORD-20230720-84418,1,1099.0,1,defective_product
3924,588,11,28557,ORD-20230720-97764,1,449.0,1,changed_mind
3925,573,89,14945,ORD-20230720-86047,1,249.0,1,defective_product
3926,591,25,11453,ORD-20230720-45540,1,199.0,1,changed_mind
3927,586,67,45788,ORD-20230721-81099,1,999.0,1,not_as_described
3928,593,65,9421,ORD-20230721-61908,1,1599.0,1,defective_product
3929,595,65,27320,ORD-20230721-44333,1,1599.0,1,not_as_described
3930,592,92,40910,ORD-20230721-19938,1,1219.0,1,delivery_issue
3931,574,86,5688,ORD-20230721-55497,1,899.0,1,delivery_issue
3932,574,31,6860,ORD-20230721-45202,1,1099.0,1,wrong_item
3933,583,80,7587,ORD-20230721-66211,1,1099.0,1,changed_mind
3934,585,74,6321,ORD-20230722-30307,1,299.0,1,changed_mind
3935,584,23,29236,ORD-20230722-76339,1,152.15,1,changed_mind
3936,577,95,17752,ORD-20230722-38450,1,134.1,1,wrong_item
3937,593,89,14063,ORD-20230722-85554,1,236.55,1,not_as_described
3938,586,27,3278,ORD-20230722-40387,1,149.0,1,not_as_described
3939,583,65,22938,ORD-20230723-47611,1,1599.0,1,defective_product
3940,594,66,8183,ORD-20230723-57593,1,899.0,1,changed_mind
3941,597,95,22046,ORD-20230723-20760,1,141.55,1,defective_product
3942,589,10,35201,ORD-20230723-30125,1,2799.0,1,wrong_item
3943,598,77,28414,ORD-20230723-16581,1,977.55,1,changed_mind
3944,597,10,2220,ORD-20230723-75536,1,2659.05,1,changed_mind
3945,591,76,16902,ORD-20230723-31910,1,1329.0,1,not_as_described
3946,579,42,29532,ORD-20230723-62424,1,1199.0,1,compatibility_issue
3947,594,79,8450,ORD-20230724-95849,1,899.0,1,changed_mind
3948,584,32,22124,ORD-20230724-77513,1,809.1,1,not_as_described
3949,596,34,6748,ORD-20230724-50757,2,1898.1,1,defective_product
3950,600,51,39488,ORD-20230724-91261,1,599.0,1,changed_mind
3951,575,36,15905,ORD-20230724-51531,1,599.0,1,changed_mind
3952,595,59,100,ORD-20230725-17224,2,3598.0,1,delivery_issue
3953,584,27,16690,ORD-20230725-21719,1,149.0,1,wrong_item
3954,588,76,44911,ORD-20230725-64593,1,1329.0,1,delivery_issue
3955,594,59,10636,ORD-20230725-38659,1,1709.05,1,changed_mind
3956,590,17,11712,ORD-20230725-38397,1,699.0,1,not_as_described
3957,597,82,19914,ORD-20230725-86804,1,849.0,1,wrong_item
3958,578,73,23383,ORD-20230726-78502,1,109.0,1,wrong_item
3959,582,67,12191,ORD-20230726-26181,1,999.0,1,changed_mind
3960,592,65,3291,ORD-20230726-29737,1,1599.0,1,not_as_described
3961,598,93,45551,ORD-20230726-74167,2,112.1,1,delivery_issue
3962,576,91,22440,ORD-20230726-14401,2,1556.1,1,defective_product
3963,598,72,5255,ORD-20230726-18585,1,122.55,1,changed_mind
3964,594,29,46487,ORD-20230726-44526,1,999.0,1,defective_product
3965,591,78,27244,ORD-20230726-17856,1,1349.0,1,defective_product
3966,586,46,21365,ORD-20230727-47419,1,474.05,1,delivery_issue
3967,595,10,33109,ORD-20230727-30691,1,2799.0,1,not_as_described
3968,579,67,34189,ORD-20230727-51228,1,999.0,1,wrong_item
3969,596,30,34458,ORD-20230727-42540,1,1299.0,1,defective_product
3970,603,7,8435,ORD-20230728-35318,1,599.0,1,delivery_issue
3971,587,78,25848,ORD-20230728-56038,1,1349.0,1,not_as_described
3972,600,76,33902,ORD-20230728-97814,1,1262.55,1,wrong_item
3973,577,85,24595,ORD-20230728-55268,2,898.0,1,compatibility_issue
3974,582,83,34930,ORD-20230728-52682,1,399.0,1,not_as_described
3975,583,4,25138,ORD-20230728-25951,1,349.0,1,changed_mind
3976,585,67,21646,ORD-20230728-61066,1,999.0,1,defective_product
3977,578,69,12946,ORD-20230728-88384,1,129.0,1,compatibility_issue
3978,590,65,49618,ORD-20230729-62060,1,1599.0,1,delivery_issue
3979,603,79,7815,ORD-20230729-81088,1,899.0,1,not_as_described
3980,594,19,7580,ORD-20230730-41926,1,399.0,1,not_as_described
3981,588,75,27530,ORD-20230730-26924,1,349.0,1,changed_mind
3982,606,76,2444,ORD-20230730-34584,1,1329.0,1,defective_product
3983,587,82,33031,ORD-20230730-92798,1,806.55,1,changed_mind
3984,598,45,40676,ORD-20230730-66271,1,799.0,1,changed_mind
3985,591,79,15713,ORD-20230730-82432,1,899.0,1,not_as_described
3986,596,18,49891,ORD-20230730-44854,1,569.05,1,defective_product
3987,599,89,41551,ORD-20230730-30996,1,249.0,1,not_as_described
3988,591,72,45688,ORD-20230730-44612,1,129.0,1,wrong_item
3989,581,61,40100,ORD-20230730-32696,1,999.0,1,wrong_item
3990,581,21,27813,ORD-20230730-33082,1,312.55,1,changed_mind
3991,579,95,21427,ORD-20230730-57276,1,149.0,1,defective_product
3992,580,73,34641,ORD-20230731-75341,1,109.0,1,not_as_described
3993,585,74,41669,ORD-20230731-21987,1,299.0,1,defective_product
3994,603,92,8390,ORD-20230801-21089,1,1219.0,1,delivery_issue
3995,596,19,41421,ORD-20230801-15241,2,798.0,1,defective_product
3996,600,48,370,ORD-20230801-71303,1,699.0,1,changed_mind
3997,600,23,45930,ORD-20230801-61993,1,179.0,1,defective_product
3998,582,66,21488,ORD-20230801-14445,1,899.0,1,wrong_item
3999,586,82,16278,ORD-20230801-79013,1,849.0,1,changed_mind
4000,596,79,46845,ORD-20230802-50974,1,854.05,1,not_as_described
4001,603,1,8677,ORD-20230802-32749,1,1299.0,1,changed_mind
4002,598,22,18439,ORD-20230802-62645,1,284.05,1,changed_mind
4003,608,94,29920,ORD-20230802-93430,2,198.0,1,not_as_described
4004,590,20,36052,ORD-20230802-87903,1,349.0,1,defective_product
4005,585,71,45956,ORD-20230803-51273,1,79.0,1,compatibility_issue
4006,601,76,48857,ORD-20230803-57876,1,1329.0,1,not_as_described
4007,603,11,35895,ORD-20230803-57150,1,449.0,1,not_as_described
4008,592,91,31008,ORD-20230803-59757,1,819.0,1,compatibility_issue
4009,598,72,40621,ORD-20230804-37631,1,122.55,1,defective_product
4010,587,71,10811,ORD-20230804-27991,1,79.0,1,delivery_issue
4011,608,86,21983,ORD-20230804-54295,1,899.0,1,changed_mind
4012,608,79,36330,ORD-20230804-31368,1,899.0,1,not_as_described
4013,600,1,19687,ORD-20230805-71636,1,1299.0,1,not_as_described
4014,597,26,47712,ORD-20230805-65508,1,179.0,1,changed_mind
4015,603,79,35074,ORD-20230805-21913,1,854.05,1,not_as_described
4016,602,20,30272,ORD-20230805-21253,1,349.0,1,compatibility_issue
4017,606,27,44801,ORD-20230805-96217,1,149.0,1,changed_mind
4018,607,65,18057,ORD-20230805-42859,1,1599.0,1,delivery_issue
4019,606,79,15178,ORD-20230805-23276,1,854.05,1,defective_product
4020,607,5,13990,ORD-20230805-66296,1,1499.0,1,compatibility_issue
4021,611,76,27387,ORD-20230806-63710,1,1329.0,1,not_as_described
4022,593,2,28264,ORD-20230806-22210,1,2499.0,1,changed_mind
4023,597,67,7972,ORD-20230806-89500,1,899.1,1,defective_product
4024,608,76,1037,ORD-20230806-93802,1,1329.0,1,defective_product
4025,608,19,47085,ORD-20230807-54140,1,399.0,1,not_as_described
4026,599,72,40299,ORD-20230807-10307,1,129.0,1,wrong_item
4027,598,91,1207,ORD-20230807-69713,1,778.05,1,not_as_described
4028,610,26,1207,ORD-20230807-99938,1,179.0,1,not_as_described
4029,611,72,14960,ORD-20230807-40951,1,122.55,1,wrong_item
4030,589,70,20599,ORD-20230808-80462,1,129.0,1,not_as_described
4031,601,95,19461,ORD-20230808-89874,1,149.0,1,changed_mind
4032,609,97,36707,ORD-20230808-78954,1,269.1,1,wrong_item
4033,594,31,8691,ORD-20230808-77302,1,989.1,1,defective_product
4034,614,92,20960,ORD-20230808-26571,1,1219.0,1,changed_mind
4035,603,82,1783,ORD-20230809-36259,1,849.0,1,not_as_described
4036,600,91,31184,ORD-20230809-19976,1,819.0,1,defective_product
4037,595,22,22692,ORD-20230809-32704,1,299.0,1,defective_product
4038,595,14,31732,ORD-20230810-89212,1,749.0,1,compatibility_issue
4039,615,11,13529,ORD-20230810-56450,1,426.55,1,changed_mind
4040,604,90,38340,ORD-20230810-23496,1,806.55,1,compatibility_issue
4041,614,14,13923,ORD-20230810-76821,1,674.1,1,not_as_described
4042,610,77,43877,ORD-20230810-96987,1,1029.0,1,delivery_issue
4043,599,7,14042,ORD-20230810-66327,1,569.05,1,wrong_item
4044,614,63,33085,ORD-20230810-11053,1,1519.05,1,not_as_described
4045,617,11,14032,ORD-20230810-54071,1,426.55,1,wrong_item
4046,602,23,22783,ORD-20230810-95952,2,358.0,1,wrong_item
4047,597,32,40384,ORD-20230811-42880,1,899.0,1,changed_mind
4048,593,67,1630,ORD-20230811-44492,1,949.05,1,defective_product
4049,608,26,6423,ORD-20230811-33179,1,179.0,1,not_as_described
4050,609,30,37222,ORD-20230811-95028,1,1299.0,1,defective_product
4051,610,38,24686,ORD-20230812-43994,1,699.0,1,defective_product
4052,618,82,30859,ORD-20230812-87655,1,849.0,1,defective_product
4053,614,46,41112,ORD-20230812-82756,2,898.2,1,delivery_issue
4054,618,17,30200,ORD-20230812-51329,1,699.0,1,compatibility_issue
4055,608,76,1116,ORD-20230812-63626,1,1329.0,1,not_as_described
4056,617,9,5261,ORD-20230813-88269,1,1169.1,1,defective_product
4057,596,92,298,ORD-20230813-13193,1,1219.0,1,not_as_described
4058,593,8,10302,ORD-20230813-56217,1,1799.0,1,not_as_described
4059,593,59,10814,ORD-20230813-90994,1,1799.0,1,defective_product
4060,603,74,34078,ORD-20230813-10978,1,299.0,1,changed_mind
4061,613,11,6634,ORD-20230813-78450,1,426.55,1,not_as_described
4062,603,93,30444,ORD-20230813-93276,1,56.05,1,changed_mind
4063,612,59,18014,ORD-20230814-64533,1,1799.0,1,changed_mind
4064,618,26,29180,ORD-20230814-45368,1,179.0,1,not_as_described
4065,616,35,6326,ORD-20230814-24493,1,699.0,1,changed_mind
4066,609,73,49067,ORD-20230814-38239,1,98.1,1,delivery_issue
4067,614,55,5633,ORD-20230814-69934,1,1499.0,1,not_as_described
4068,607,65,41709,ORD-20230814-92052,1,1599.0,1,not_as_described
4069,617,20,15640,ORD-20230814-67708,1,331.55,1,compatibility_issue
4070,603,34,9615,ORD-20230814-72611,1,999.0,1,defective_product
4071,606,73,9783,ORD-20230814-97879,1,98.1,1,delivery_issue
4072,603,74,11612,ORD-20230815-17132,1,269.1,1,changed_mind
4073,609,65,37519,ORD-20230815-20949,1,1599.0,1,defective_product
4074,602,59,49165,ORD-20230815-20645,1,1799.0,1,defective_product
4075,603,89,7642,ORD-20230815-97356,1,249.0,1,defective_product
4076,612,94,21676,ORD-20230815-87989,1,99.0,1,defective_product
4077,603,73,16237,ORD-20230815-26281,1,109.0,1,wrong_item
4078,623,95,49172,ORD-20230816-73314,1,149.0,1,not_as_described
4079,619,61,19730,ORD-20230816-62615,1,949.05,1,changed_mind
4080,618,21,48139,ORD-20230816-64586,1,329.0,1,defective_product
4081,600,54,33024,ORD-20230816-57222,1,99.0,1,not_as_described
4082,606,46,41355,ORD-20230816-92384,2,998.0,1,not_as_described
4083,606,52,36131,ORD-20230817-89018,1,349.0,1,defective_product
4084,607,78,7396,ORD-20230817-31550,2,2698.0,1,not_as_described
4085,614,16,49950,ORD-20230817-62762,1,449.0,1,compatibility_issue
4086,608,86,2152,ORD-20230817-64517,1,899.0,1,not_as_described
4087,619,71,38743,ORD-20230817-63426,1,79.0,1,compatibility_issue
4088,618,85,14532,ORD-20230818-14578,1,449.0,1,defective_product
4089,619,7,49818,ORD-20230818-61679,1,599.0,1,changed_mind
4090,605,92,26508,ORD-20230818-19038,1,1219.0,1,defective_product
4091,621,62,47094,ORD-20230818-62082,1,1234.05,1,wrong_item
4092,608,21,10812,ORD-20230818-83812,1,329.0,1,not_as_described
4093,602,95,29281,ORD-20230818-23156,1,149.0,1,defective_product
4094,608,17,21653,ORD-20230819-36429,1,699.0,1,compatibility_issue
4095,605,67,17469,ORD-20230819-33852,1,949.05,1,not_as_described
4096,605,72,10174,ORD-20230819-26901,1,129.0,1,defective_product
4097,623,29,18069,ORD-20230820-46841,1,999.0,1,delivery_issue
4098,618,22,19753,ORD-20230820-54349,2,598.0,1,wrong_item
4099,615,12,25809,ORD-20230820-10177,1,899.0,1,changed_mind
4100,624,25,35764,ORD-20230820-17675,1,199.0,1,not_as_described
4101,602,8,33057,ORD-20230820-13723,1,1529.15,1,defective_product
4102,605,97,30708,ORD-20230820-16636,1,269.1,1,compatibility_issue
4103,623,65,3545,ORD-20230820-81442,1,1599.0,1,delivery_issue
4104,606,73,42552,ORD-20230820-28709,1,103.55,1,changed_mind
4105,625,65,35630,ORD-20230821-15723,1,1439.1,1,defective_product
4106,608,20,32874,ORD-20230821-95578,1,314.1,1,defective_product
4107,621,84,1147,ORD-20230821-42837,1,899.0,1,compatibility_issue
4108,626,40,33344,ORD-20230821-67218,1,749.0,1,compatibility_issue
4109,621,67,16505,ORD-20230821-99438,1,999.0,1,defective_product
4110,613,7,5136,ORD-20230821-76919,2,1078.2,1,compatibility_issue
4111,609,48,27574,ORD-20230822-46188,1,699.0,1,compatibility_issue
4112,613,65,28359,ORD-20230822-21895,2,3038.1,1,compatibility_issue
4113,629,71,20864,ORD-20230822-33739,1,75.05,1,changed_mind
4114,608,58,19361,ORD-20230822-73336,1,1699.0,1,defective_product
4115,625,21,27409,ORD-20230823-56806,1,329.0,1,changed_mind
4116,616,89,13918,ORD-20230823-34334,1,236.55,1,changed_mind
4117,628,51,16446,ORD-20230823-59661,1,599.0,1,delivery_issue
4118,609,77,6927,ORD-20230823-40508,1,1029.0,1,delivery_issue
4119,624,68,26656,ORD-20230823-51269,1,109.0,1,defective_product
4120,622,80,45657,ORD-20230823-99154,2,2198.0,1,changed_mind
4121,628,76,97,ORD-20230824-40716,1,1329.0,1,delivery_issue
4122,618,55,26071,ORD-20230825-26082,1,1424.05,1,not_as_described
4123,617,8,35893,ORD-20230826-55678,1,1799.0,1,changed_mind
4124,621,73,12342,ORD-20230826-50865,1,109.0,1,not_as_described
4125,628,60,19396,ORD-20230826-60043,1,1139.05,1,defective_product
4126,613,62,20260,ORD-20230826-29598,1,1299.0,1,defective_product
4127,625,29,25300,ORD-20230826-85639,1,999.0,1,not_as_described
4128,607,85,27413,ORD-20230826-86409,1,449.0,1,wrong_item
4129,618,80,44245,ORD-20230826-60565,1,1099.0,1,wrong_item
4130,609,2,2156,ORD-20230826-42723,1,2374.05,1,changed_mind
4131,609,70,21781,ORD-20230826-14257,1,129.0,1,wrong_item
4132,609,19,29738,ORD-20230827-23475,2,798.0,1,defective_product
4133,624,90,31953,ORD-20230827-23796,1,849.0,1,not_as_described
4134,627,67,29470,ORD-20230827-42127,1,999.0,1,delivery_issue
4135,619,3,30384,ORD-20230827-80585,1,449.1,1,changed_mind
4136,629,64,31665,ORD-20230827-57264,1,664.05,1,delivery_issue
4137,618,70,41786,ORD-20230827-22918,1,116.1,1,defective_product
4138,611,52,39654,ORD-20230827-38350,3,889.95,1,changed_mind
4139,631,40,16425,ORD-20230827-11259,1,711.55,1,defective_product
4140,625,18,19546,ORD-20230827-98175,1,599.0,1,changed_mind
4141,632,76,5746,ORD-20230828-31763,1,1196.1,1,compatibility_issue
4142,632,46,34127,ORD-20230828-34975,1,499.0,1,defective_product
4143,617,77,44150,ORD-20230828-27578,1,1029.0,1,defective_product
4144,619,97,14150,ORD-20230828-80402,1,299.0,1,not_as_described
4145,620,93,37546,ORD-20230828-67436,1,59.0,1,wrong_item
4146,634,68,38498,ORD-20230829-52117,1,109.0,1,delivery_issue
4147,622,92,37173,ORD-20230829-16327,1,1097.1,1,not_as_described
4148,614,97,11907,ORD-20230829-29250,1,299.0,1,not_as_described
4149,634,14,41731,ORD-20230829-98750,1,749.0,1,not_as_described
4150,619,51,45213,ORD-20230829-37481,1,599.0,1,delivery_issue
4151,619,67,19802,ORD-20230829-36276,1,999.0,1,compatibility_issue
4152,612,59,17333,ORD-20230829-95348,1,1799.0,1,not_as_described
4153,636,59,31257,ORD-20230829-90226,1,1799.0,1,delivery_issue
4154,629,10,41437,ORD-20230829-37372,1,2659.05,1,compatibility_issue
4155,611,72,44319,ORD-20230830-82645,1,122.55,1,defective_product
4156,620,61,48132,ORD-20230830-20274,1,999.0,1,delivery_issue
4157,622,61,8932,ORD-20230830-91578,1,899.1,1,compatibility_issue
4158,618,11,28448,ORD-20230831-59354,1,404.1,1,not_as_described
4159,636,64,28267,ORD-20230831-63589,1,699.0,1,defective_product
4160,611,55,41668,ORD-20230831-98904,1,1499.0,1,defective_product
4161,615,71,28204,ORD-20230831-43170,1,71.1,1,compatibility_issue
4162,633,75,47441,ORD-20230831-51387,2,698.0,1,delivery_issue
4163,625,78,16098,ORD-20230831-95359,2,2563.1,1,changed_mind
4164,637,15,37022,ORD-20230901-20193,1,299.0,1,defective_product
4165,628,67,46236,ORD-20230901-40481,1,999.0,1,not_as_described
4166,614,7,30608,ORD-20230901-48113,1,599.0,1,compatibility_issue
4167,614,14,15164,ORD-20230901-42857,1,749.0,1,defective_product
4168,613,89,22844,ORD-20230901-15824,1,249.0,1,delivery_issue
4169,630,21,12107,ORD-20230901-59942,2,658.0,1,defective_product
4170,614,63,30711,ORD-20230901-62997,1,1439.1,1,defective_product
4171,613,27,17578,ORD-20230901-59859,1,149.0,1,delivery_issue
4172,615,65,43936,ORD-20230901-51321,1,1599.0,1,defective_product
4173,633,73,29753,ORD-20230902-80287,2,218.0,1,defective_product
4174,619,79,45270,ORD-20230902-70600,1,899.0,1,changed_mind
4175,616,86,37585,ORD-20230902-94164,1,899.0,1,delivery_issue
4176,633,7,16915,ORD-20230902-66602,1,599.0,1,changed_mind
4177,625,16,37854,ORD-20230902-54959,1,449.0,1,not_as_described
4178,627,50,19278,ORD-20230903-87721,1,749.0,1,delivery_issue
4179,636,15,40484,ORD-20230903-30375,1,284.05,1,not_as_described
4180,618,65,30364,ORD-20230903-55186,1,1599.0,1,not_as_described
4181,629,69,16271,ORD-20230903-30496,1,122.55,1,wrong_item
4182,640,68,10154,ORD-20230903-29909,1,109.0,1,changed_mind
4183,631,85,34309,ORD-20230903-82474,1,449.0,1,delivery_issue
4184,617,34,49999,ORD-20230903-11375,1,999.0,1,changed_mind
4185,626,95,40727,ORD-20230903-67994,1,149.0,1,changed_mind
4186,640,59,7204,ORD-20230903-19316,2,3598.0,1,defective_product
4187,637,92,1542,ORD-20230904-33817,1,1219.0,1,changed_mind
4188,621,30,44603,ORD-20230904-11941,1,1169.1,1,defective_product
4189,625,95,23172,ORD-20230904-98733,1,141.55,1,wrong_item
4190,623,25,3083,ORD-20230904-45127,1,199.0,1,wrong_item
4191,634,69,34807,ORD-20230904-83891,1,129.0,1,defective_product
4192,638,41,44345,ORD-20230904-99524,1,549.0,1,defective_product
4193,631,72,1969,ORD-20230905-55626,1,109.65,1,delivery_issue
4194,635,94,29084,ORD-20230905-14416,1,99.0,1,changed_mind
4195,638,50,5966,ORD-20230905-85201,1,749.0,1,compatibility_issue
4196,643,14,27349,ORD-20230905-64278,1,749.0,1,not_as_described
4197,630,14,7403,ORD-20230905-72488,1,749.0,1,changed_mind
4198,631,72,8112,ORD-20230905-57127,1,122.55,1,compatibility_issue
4199,620,16,48815,ORD-20230906-71951,1,404.1,1,not_as_described
4200,629,22,36814,ORD-20230906-60873,1,299.0,1,wrong_item
4201,639,27,27216,ORD-20230906-84292,1,149.0,1,not_as_described
4202,628,14,6348,ORD-20230906-37230,1,749.0,1,not_as_described
4203,629,61,21238,ORD-20230906-16408,1,999.0,1,defective_product
4204,622,12,48754,ORD-20230906-15532,1,899.0,1,changed_mind
4205,624,79,21589,ORD-20230906-99129,1,899.0,1,delivery_issue
4206,639,8,21967,ORD-20230906-22841,1,1709.05,1,not_as_described
4207,626,18,37101,ORD-20230906-95715,1,599.0,1,wrong_item
4208,639,78,35845,ORD-20230906-65625,1,1349.0,1,defective_product
4209,620,85,43055,ORD-20230907-88582,3,1347.0,1,wrong_item
4210,638,58,27237,ORD-20230907-97349,1,1529.1,1,changed_mind
4211,625,14,24527,ORD-20230907-41082,1,749.0,1,defective_product
4212,624,1,1027,ORD-20230907-99797,1,1299.0,1,delivery_issue
4213,634,91,39522,ORD-20230907-59341,1,819.0,1,compatibility_issue
4214,620,91,5061,ORD-20230907-15225,1,778.05,1,delivery_issue
4215,618,14,48190,ORD-20230907-19908,1,749.0,1,delivery_issue
4216,622,87,31307,ORD-20230907-27807,1,269.1,1,defective_product
4217,645,29,21817,ORD-20230907-31510,1,999.0,1,defective_product
4218,625,5,48873,ORD-20230907-86897,1,1499.0,1,changed_mind
4219,631,42,37888,ORD-20230908-95438,1,1199.0,1,defective_product
4220,635,67,46420,ORD-20230908-23023,1,949.05,1,compatibility_issue
4221,624,58,5253,ORD-20230908-18615,1,1699.0,1,changed_mind
4222,633,97,5700,ORD-20230908-10400,1,299.0,1,defective_product
4223,638,7,8049,ORD-20230908-70712,1,599.0,1,changed_mind
4224,634,8,41613,ORD-20230908-75344,1,1709.05,1,compatibility_issue
4225,622,97,20106,ORD-20230908-60954,1,299.0,1,delivery_issue
4226,644,65,26805,ORD-20230908-64057,1,1359.15,1,defective_product
4227,634,46,6588,ORD-20230908-45500,1,499.0,1,not_as_described
4228,637,90,32777,ORD-20230908-14702,1,764.1,1,wrong_item
4229,630,68,1858,ORD-20230908-74512,1,109.0,1,compatibility_issue
4230,625,77,43645,ORD-20230908-36749,1,874.65,1,defective_product
4231,633,18,16224,ORD-20230909-69459,1,569.05,1,changed_mind
4232,645,91,32712,ORD-20230909-30886,1,819.0,1,defective_product
4233,631,83,2336,ORD-20230909-50777,1,399.0,1,wrong_item
4234,642,70,627,ORD-20230909-24413,1,122.55,1,not_as_described
4235,640,20,359,ORD-20230909-99241,1,349.0,1,defective_product
4236,621,53,12246,ORD-20230909-50237,1,141.55,1,compatibility_issue
4237,633,87,41107,ORD-20230909-26231,1,299.0,1,not_as_described
4238,642,66,28260,ORD-20230909-34906,1,899.0,1,delivery_issue
4239,633,76,5169,ORD-20230909-48494,1,1196.1,1,not_as_described
4240,624,81,4671,ORD-20230910-99892,1,799.0,1,compatibility_issue
4241,629,76,31746,ORD-20230910-40180,1,1262.55,1,defective_product
4242,638,43,25346,ORD-20230910-56497,1,1499.0,1,compatibility_issue
4243,625,35,9174,ORD-20230910-18042,1,699.0,1,changed_mind
4244,627,51,13969,ORD-20230910-20510,2,1198.0,1,defective_product
4245,636,70,49964,ORD-20230910-30547,1,129.0,1,defective_product
4246,630,80,45605,ORD-20230910-96711,2,2198.0,1,not_as_described
4247,630,72,2590,ORD-20230910-37692,1,129.0,1,defective_product
4248,639,90,3515,ORD-20230911-67132,1,849.0,1,not_as_described
4249,639,24,19294,ORD-20230911-47685,1,279.0,1,not_as_described
4250,637,25,1183,ORD-20230911-43182,1,179.1,1,wrong_item
4251,648,36,11720,ORD-20230911-18386,1,539.1,1,not_as_described
4252,629,5,25154,ORD-20230912-98992,1,1499.0,1,defective_product
4253,644,61,4211,ORD-20230912-79696,1,999.0,1,defective_product
4254,627,25,45685,ORD-20230912-98799,1,169.15,1,not_as_described
4255,641,49,4791,ORD-20230912-92259,1,499.0,1,compatibility_issue
4256,641,39,4632,ORD-20230912-76011,1,1259.1,1,delivery_issue
4257,633,18,7042,ORD-20230912-74552,1,599.0,1,defective_product
4258,630,56,45045,ORD-20230912-33347,1,2199.0,1,defective_product
4259,626,85,38277,ORD-20230912-60374,1,449.0,1,wrong_item
4260,633,73,5158,ORD-20230912-63099,1,103.55,1,delivery_issue
4261,643,21,22179,ORD-20230912-87277,1,329.0,1,not_as_described
