order_id,date_id,customer_id,store_id,order_value,item_count,delivery_time_days,order_status_flag
ORD-20231218-54697,717,29292,,5946.15,2,4,0
ORD-20231218-56036,717,4020,,8624.35,5,3,0
ORD-20231218-68849,717,21519,,92.65,1,10,2
ORD-20231218-91767,717,12160,9,75.05,1,0,0
ORD-20231218-99969,717,5599,11,699.3,1,0,0
ORD-20231218-21766,717,7840,13,339.15,1,0,0
ORD-20231218-10896,717,34202,13,1809.6,3,0,0
ORD-20231218-32220,717,23301,27,53.1,1,0,0
ORD-20231218-96265,717,35818,28,1683.15,5,0,0
ORD-20231218-62078,717,34527,,1627.8,3,10,0
ORD-20231218-84867,717,27860,27,143.2,1,0,0
ORD-20231218-27871,717,19476,4,82.6,1,0,0
ORD-20231218-83018,717,28618,5,4365.05,5,0,0
ORD-20231218-28464,717,931,10,935.1,2,0,0
ORD-20231218-49852,717,41529,,629.1,1,5,0
ORD-20231218-21160,717,31170,,6176.35,3,3,1
ORD-20231218-39679,717,3350,,1297.2,2,2,0
ORD-20231218-59810,717,23358,,219.3,1,10,0
ORD-20231218-92531,717,27973,6,566.15,2,0,0
ORD-20231218-44197,717,31822,,1398.0,2,7,0
ORD-20231218-90722,717,41113,,899.0,1,4,0
ORD-20231218-31843,717,17946,25,239.2,1,0,0
ORD-20231218-13432,717,33612,,249.0,1,2,0
ORD-20231218-20351,717,26427,,3810.55,3,2,2
ORD-20231218-38933,717,47858,15,629.1,1,0,0
ORD-20231218-50123,717,4588,,1329.0,1,3,0
ORD-20231218-43207,717,2326,23,3975.3,3,0,0
ORD-20231218-75152,717,2664,,949.05,1,3,0
ORD-20231218-67690,717,22221,25,933.3,1,0,0
ORD-20231218-34692,717,44815,15,1044.05,1,0,0
ORD-20231218-80031,717,43124,,1169.1,1,1,0
ORD-20231218-98895,717,48986,,1619.1,1,3,0
ORD-20231218-11795,717,16394,,474.05,1,3,0
ORD-20231218-36109,717,10926,,87.2,1,5,0
ORD-20231218-27627,717,38754,,879.2,1,1,0
ORD-20231218-26398,717,6740,,2562.15,1,4,0
ORD-20231218-73897,717,24452,,4342.55,4,5,0
ORD-20231218-33028,717,34147,,415.45,2,4,0
ORD-20231218-39415,717,22922,,1795.1,2,3,0
ORD-20231218-36027,717,14966,,809.1,1,2,0
ORD-20231218-14796,717,30328,28,3605.4,3,0,0
ORD-20231218-33514,717,11048,4,349.0,1,0,0
ORD-20231218-74759,717,14063,,170.05,1,5,0
ORD-20231218-55109,717,45317,,1359.15,1,2,0
ORD-20231218-71236,717,24522,14,3507.3,1,0,0
ORD-20231218-78156,717,20939,,1528.3,1,2,0
ORD-20231218-27113,717,48156,14,806.55,1,0,0
ORD-20231218-24985,717,8198,10,3536.1,2,0,0
ORD-20231218-98228,717,31580,12,509.15,1,0,0
ORD-20231218-39678,717,27123,14,3058.2,1,0,0
ORD-20231218-65003,717,23559,,1219.0,1,4,0
ORD-20231218-85533,717,26456,,594.15,1,5,0
ORD-20231218-42980,717,9553,13,968.4,2,0,0
ORD-20231218-74043,717,28149,,656.1,2,5,0
ORD-20231218-39710,717,29917,,684.05,3,4,0
ORD-20231218-82345,717,13932,,636.65,1,3,0
ORD-20231218-85981,717,25169,,269.1,1,1,0
ORD-20231218-62195,717,21760,27,664.05,1,0,0
ORD-20231218-34427,717,3364,,2862.8,4,5,0
ORD-20231218-85646,717,24498,,6306.75,2,3,0
ORD-20231218-77335,717,45271,,1348.0,2,3,0
ORD-20231218-13765,717,1776,,599.0,1,4,0
ORD-20231218-41862,717,30519,,1034.75,3,1,1
ORD-20231218-47313,717,46725,,1678.3,2,4,1
ORD-20231218-39989,717,14659,,103.55,1,7,0
ORD-20231218-10101,717,34500,,269.1,1,2,0
ORD-20231218-59610,717,5637,,329.0,1,7,0
ORD-20231218-36044,717,33849,,809.1,1,2,0
ORD-20231218-98884,717,32332,,254.15,1,2,0
ORD-20231218-97848,717,14330,20,2334.1,3,0,0
ORD-20231218-55299,717,4523,,449.0,1,4,0
ORD-20231218-55173,717,40616,,1898.1,2,3,0
ORD-20231218-61724,717,4253,,2416.4,5,3,0
ORD-20231218-82158,717,5680,,1690.75,3,5,0
ORD-20231218-86623,717,11464,9,381.65,1,0,0
ORD-20231218-23824,717,35084,,2890.65,3,3,2
ORD-20231218-16567,717,34130,,224.1,1,2,0
ORD-20231218-11231,717,14849,,2417.05,3,2,0
ORD-20231218-74496,717,11185,,3256.75,3,2,0
ORD-20231218-93112,717,9064,19,1018.3,2,0,0
ORD-20231218-78272,717,3821,22,5870.7,5,0,0
ORD-20231218-62198,717,49256,,999.0,1,2,0
ORD-20231218-78146,717,47874,15,8174.55,5,0,0
ORD-20231218-12588,717,10947,,1015.15,2,2,0
ORD-20231218-87844,717,47150,,230.3,1,4,0
ORD-20231218-91410,717,49280,13,1958.7,2,0,0
ORD-20231218-45211,717,4701,,1798.0,1,2,0
ORD-20231218-44890,717,26917,,719.1,1,2,1
ORD-20231218-56723,717,40199,,4438.95,4,5,0
ORD-20231218-51655,717,41361,,3751.65,5,5,0
ORD-20231218-68054,717,25174,,1808.2,2,3,0
ORD-20231218-80259,717,659,,2463.15,2,4,0
ORD-20231218-96414,717,4388,,2336.4,3,2,0
ORD-20231218-65534,717,39089,,1196.1,1,2,0
ORD-20231218-94998,717,49791,,71.1,1,4,0
ORD-20231218-86358,717,26114,,764.1,1,10,0
ORD-20231218-78806,717,6477,,932.45,2,3,0
ORD-20231218-68485,717,49367,,1169.1,1,3,0
ORD-20231218-90786,717,47431,25,1258.6,1,0,0
ORD-20231218-67865,717,28816,26,1499.0,1,0,0
ORD-20231218-20115,717,1406,17,1797.85,5,0,0
ORD-20231218-28868,717,47016,14,539.1,1,0,0
ORD-20231218-74533,717,29245,,1947.0,2,3,0
ORD-20231218-54877,717,9185,,1029.0,1,7,0
ORD-20231218-12092,717,34202,8,898.0,1,0,0
ORD-20231218-10654,717,34515,17,849.15,1,0,0
ORD-20231218-63421,717,43626,,1628.0,2,4,0
ORD-20231218-81075,717,28316,,279.2,1,2,0
ORD-20231218-69658,717,44998,14,269.1,1,0,0
ORD-20231218-81687,717,6816,,3058.05,2,4,0
ORD-20231218-10988,717,39673,26,1270.15,2,0,0
ORD-20231218-99018,717,2902,4,1832.2,2,0,0
ORD-20231218-12407,717,49203,,764.15,1,3,2
ORD-20231218-74022,717,37081,,3183.8,2,7,0
ORD-20231218-48438,717,35825,15,2291.65,2,0,0
ORD-20231218-57698,717,10631,5,2455.35,3,0,0
ORD-20231218-17507,717,26677,,129.0,1,7,0
ORD-20231218-33069,717,36531,8,799.2,1,0,0
ORD-20231218-93668,717,38974,22,629.1,1,0,0
ORD-20231218-81907,717,38233,,2932.7,4,2,1
ORD-20231218-18682,717,36214,9,721.65,1,0,0
ORD-20231218-96468,717,35989,,989.1,1,3,0
ORD-20231218-10332,717,46301,,2626.0,3,5,0
ORD-20231218-46994,717,36109,24,594.15,1,0,0
ORD-20231218-89018,717,34726,23,2598.0,1,0,0
ORD-20231218-31624,717,45605,3,1031.4,2,0,0
ORD-20231218-29419,717,44924,,2249.1,1,7,1
ORD-20231218-56076,717,16628,,2603.95,4,1,1
ORD-20231218-91970,717,12118,,92.65,1,5,0
ORD-20231218-90019,717,6926,26,2998.0,1,0,0
ORD-20231218-46379,717,35591,17,1078.05,2,0,0
ORD-20231218-57097,717,13569,16,1999.0,1,0,0
ORD-20231218-27818,717,35033,,899.0,1,4,0
ORD-20231218-55776,717,44917,,737.1,1,1,0
ORD-20231218-66683,717,17186,21,479.2,1,0,0
ORD-20231218-90786,717,10758,,103.55,1,3,0
ORD-20231218-69770,717,12352,,426.55,1,4,0
ORD-20231218-94899,717,19343,,1002.1,3,4,0
ORD-20231218-72360,717,8813,5,1097.1,1,0,0
ORD-20231218-47954,717,45648,21,718.4,1,0,0
ORD-20231218-42983,717,4959,2,1285.2,2,0,0
ORD-20231218-88642,717,37503,,4128.0,3,4,0
ORD-20231218-24655,717,21191,,367.65,1,2,0
ORD-20231218-33189,717,43797,,949.05,1,4,0
ORD-20231218-10441,717,29938,,1381.8,2,10,1
ORD-20231218-75979,717,21982,,629.1,1,1,0
ORD-20231218-87742,717,46935,18,2918.25,2,0,0
ORD-20231218-36591,717,43353,,149.0,1,3,2
ORD-20231218-50037,717,15010,,404.1,1,1,0
ORD-20231218-33639,717,13200,10,4694.4,3,0,0
ORD-20231218-64699,717,198,,1404.1,2,3,2
ORD-20231218-40960,717,11442,21,1158.05,1,0,0
ORD-20231218-67874,717,45456,17,699.0,1,0,0
ORD-20231218-54944,717,21379,27,664.05,1,0,0
ORD-20231218-90699,717,13109,,1599.0,1,2,0
ORD-20231218-54106,717,44050,27,1199.2,1,0,0
ORD-20231218-96359,717,12371,26,764.1,1,0,0
ORD-20231218-44787,717,14714,,179.0,1,5,0
ORD-20231218-44048,717,1248,,149.0,1,10,2
ORD-20231218-30249,717,47186,,79.0,1,7,0
ORD-20231218-60785,717,15295,,1605.95,4,2,0
ORD-20231218-47502,717,16052,4,764.1,1,0,0
ORD-20231218-82308,717,15572,,5594.5,3,2,0
ORD-20231218-95221,717,39667,13,569.05,1,0,0
ORD-20231218-75380,717,20132,,2469.7,5,4,0
ORD-20231218-43758,717,25792,,1093.05,2,4,0
ORD-20231218-65066,717,44599,,1832.3,3,4,2
ORD-20231218-41058,717,33936,,827.35,2,4,0
ORD-20231218-36496,717,27528,19,3456.2,4,0,0
ORD-20231218-72910,717,8718,,2181.3,3,2,0
ORD-20231218-24808,717,7650,,949.05,1,7,0
ORD-20231218-96146,717,42344,11,2988.05,2,0,0
ORD-20231218-14098,717,70,3,2275.6,4,0,0
ORD-20231218-84355,717,25828,,2784.85,3,3,0
ORD-20231218-79964,717,11059,18,721.65,1,0,0
ORD-20231218-92369,717,12257,11,683.3,2,0,0
ORD-20231218-51979,717,35389,,3033.05,2,5,0
ORD-20231218-60961,717,20631,,2957.05,2,2,0
ORD-20231218-50432,717,39493,,2471.4,2,3,0
ORD-20231218-53027,717,21436,,367.65,1,7,0
ORD-20231218-66250,717,18440,6,1168.15,2,0,0
ORD-20231218-67340,717,17802,,2675.4,4,3,0
ORD-20231218-58178,717,28088,11,661.2,2,0,0
ORD-20231218-77755,717,47178,,1077.3,1,2,0
ORD-20231218-35990,717,6401,,1928.1,2,2,0
ORD-20231218-98996,717,1031,,579.25,3,3,0
ORD-20231218-53636,717,38826,,1497.0,2,5,0
ORD-20231218-60835,717,43721,,2930.75,3,7,0
ORD-20231218-59596,717,47649,,116.1,1,5,0
ORD-20231218-97491,717,16054,7,2799.0,1,0,0
ORD-20231218-82557,717,2839,,1809.2,3,3,0
ORD-20231218-84502,717,43372,,2668.8,4,7,0
ORD-20231218-37135,717,25308,23,1129.65,1,0,0
ORD-20231218-81972,717,16574,17,299.0,1,0,0
ORD-20231218-33655,717,15095,,699.0,1,1,2
ORD-20231218-49953,717,12364,13,1328.1,1,0,0
ORD-20231218-78966,717,43665,,1212.55,3,3,0
ORD-20231218-11279,717,12077,,699.0,1,3,0
ORD-20231218-55132,717,19035,,296.65,1,3,0
ORD-20231218-41605,717,7161,13,3568.55,5,0,0
ORD-20231218-49423,717,14336,,1799.0,1,3,0
ORD-20231218-29090,717,36799,7,5554.7,5,0,0
ORD-20231218-50177,717,34915,,2183.1,2,2,0
ORD-20231218-36395,717,34287,22,2478.3,2,0,0
ORD-20231218-68721,717,10016,12,2848.1,2,0,0
ORD-20231218-29894,717,41403,,2235.4,4,2,0
ORD-20231218-98615,717,774,18,4163.9,4,0,0
ORD-20231218-71394,717,44733,20,1295.65,2,0,0
ORD-20231218-18474,717,21392,,1196.1,1,3,0
ORD-20231218-80578,717,1904,,1259.3,1,2,0
ORD-20231218-88755,717,26675,1,3606.0,4,0,0
ORD-20231218-43163,717,44656,,479.2,1,3,0
ORD-20231218-27387,717,2560,,329.0,1,4,0
ORD-20231218-95012,717,20217,28,1599.0,1,0,0
ORD-20231218-17594,717,26830,,2799.0,1,2,0
ORD-20231218-94911,717,32251,21,1959.3,1,0,0
ORD-20231218-94337,717,10190,7,999.0,1,0,0
ORD-20231218-80906,717,23354,24,1386.1,4,0,0
ORD-20231218-54664,717,2837,25,1021.65,2,0,0
ORD-20231218-23956,717,4210,,798.0,2,3,0
ORD-20231218-30482,717,5162,,3298.75,3,3,2
ORD-20231218-86840,717,647,,4831.6,4,5,2
ORD-20231218-24772,717,43186,3,4405.55,4,0,0
ORD-20231218-50090,717,113,21,279.0,1,0,0
ORD-20231218-65277,717,19174,,5534.35,5,5,0
ORD-20231218-37728,717,927,,4597.3,3,5,0
ORD-20231218-63416,717,1475,,329.0,1,1,0
ORD-20231218-51016,717,30272,,299.0,1,4,0
ORD-20231218-30833,717,25094,,1591.25,4,2,2
ORD-20231218-13552,717,5654,19,737.1,1,0,0
ORD-20231218-87861,717,9805,1,2199.0,1,0,0
ORD-20231218-45393,717,18424,,3769.05,4,2,0
ORD-20231218-87254,717,8094,,1104.05,3,3,0
ORD-20231218-89362,717,26396,19,1770.2,3,0,0
ORD-20231218-45999,717,16422,,359.2,1,3,1
ORD-20231218-58183,717,28629,4,879.2,1,0,0
ORD-20231218-53304,717,41761,,719.2,1,3,2
ORD-20231218-64487,717,42584,,5016.25,3,7,0
ORD-20231218-27655,717,8226,,409.5,2,5,1
ORD-20231218-30373,717,22201,14,3817.1,3,0,0
ORD-20231218-50048,717,20499,3,594.15,1,0,0
ORD-20231218-34679,717,31041,14,236.55,1,0,0
ORD-20231218-70207,717,10508,,2272.3,3,3,0
ORD-20231218-17382,717,21423,25,59.0,1,0,0
ORD-20231218-24610,717,46260,,2897.1,3,2,0
ORD-20231218-69190,717,9549,18,75.05,1,0,0
ORD-20231218-40676,717,33128,,741.2,3,2,1
ORD-20231218-40547,717,31032,,1665.25,2,5,0
ORD-20231218-20423,717,20835,19,59.0,1,0,0
ORD-20231218-57866,717,6146,18,3442.5,3,0,0
ORD-20231218-49572,717,39994,27,53.1,1,0,0
ORD-20231218-96094,717,7452,,6630.6,4,3,0
ORD-20231218-24217,717,41522,,2374.05,1,2,0
ORD-20231218-85268,717,48341,,759.05,1,3,0
ORD-20231218-75447,717,239,3,149.0,1,0,0
ORD-20231218-89431,717,8059,25,573.3,1,0,0
ORD-20231218-94298,717,28117,,1349.1,1,2,0
ORD-20231218-33281,717,48357,14,1588.05,2,0,0
ORD-20231218-32849,717,15633,,299.0,1,3,0
ORD-20231218-97700,717,40245,,3468.15,2,4,0
ORD-20231218-18537,717,47860,21,1104.15,1,0,0
ORD-20231218-27282,717,4780,,1682.25,3,7,0
ORD-20231218-91555,717,15146,,1732.5,3,7,0
ORD-20231218-93686,717,44831,27,628.2,1,0,0
ORD-20231218-19996,717,9875,13,119.2,1,0,0
ORD-20231218-35452,717,27508,,499.0,1,5,0
ORD-20231218-15886,717,13200,,874.65,1,2,0
ORD-20231218-65003,717,44852,9,339.15,1,0,0
ORD-20231218-76709,717,19403,,999.0,1,4,0
ORD-20231218-31226,717,34268,,1604.35,4,2,0
ORD-20231218-10949,717,43428,21,1112.3,2,0,0
ORD-20231218-29714,717,47748,,3480.3,5,3,0
ORD-20231218-75488,717,33153,22,698.0,1,0,0
ORD-20231218-54075,717,36672,,1687.3,3,4,0
ORD-20231218-37254,717,1827,5,1805.2,2,0,0
ORD-20231218-16469,717,11717,,853.3,1,1,0
ORD-20231218-97320,717,45100,,1998.0,1,5,0
ORD-20231218-81648,717,37734,13,1492.2,2,0,0
ORD-20231218-57860,717,29262,27,1588.35,2,0,0
ORD-20231218-10797,717,22084,,1234.05,1,7,2
ORD-20231218-72187,717,42823,,1015.1,2,3,0
ORD-20231218-49864,717,23494,,809.1,1,2,0
ORD-20231218-58568,717,16311,,1158.05,1,3,0
ORD-20231218-32488,717,18913,8,1903.15,2,0,0
ORD-20231218-57615,717,18066,,1709.05,1,1,0
ORD-20231218-53302,717,28066,,399.0,1,5,0
ORD-20231218-10955,717,49271,,329.0,1,2,0
ORD-20231218-86483,717,17031,,2519.2,4,3,0
ORD-20231218-94720,717,44194,,799.0,1,4,0
ORD-20231218-58391,717,11786,,1716.8,3,3,0
ORD-20231218-88027,717,21768,,79.2,1,4,0
ORD-20231218-84226,717,48983,,1798.2,2,3,0
ORD-20231218-24319,717,5385,,1349.1,1,3,0
ORD-20231218-99111,717,2162,7,3572.8,3,0,0
ORD-20231218-57143,717,16032,,2499.0,1,2,0
ORD-20231218-25601,717,24602,,1359.2,1,2,0
ORD-20231218-82114,717,5652,27,339.15,1,0,0
ORD-20231218-30701,717,4482,,479.2,1,5,0
ORD-20231218-60893,717,7447,,301.55,2,3,0
ORD-20231218-63056,717,3806,,103.2,1,3,0
ORD-20231218-40509,717,39050,,1196.1,1,7,0
ORD-20231218-31329,717,8109,6,1669.25,2,0,0
ORD-20231218-47711,717,35840,,359.1,1,2,0
ORD-20231218-93587,717,45848,,1456.3,2,5,0
ORD-20231218-45237,717,18080,26,170.05,1,0,0
ORD-20231218-50238,717,9536,14,299.0,1,0,0
ORD-20231218-29594,717,40745,26,424.15,1,0,0
ORD-20231218-47452,717,7794,,2351.7,5,3,0
ORD-20231218-45411,717,33865,,1371.15,2,4,0
ORD-20231218-15953,717,20735,,1424.05,1,10,2
ORD-20231218-79759,717,27073,23,849.15,1,0,0
ORD-20231218-53258,717,43486,6,1219.0,1,0,0
ORD-20231218-92589,717,44265,22,1220.65,2,0,0
ORD-20231218-84875,717,47669,,1158.05,1,4,0
ORD-20231218-32388,717,27226,,2519.1,1,2,0
ORD-20231218-64999,717,2114,,1104.15,1,5,0
ORD-20231218-77415,717,25470,,4398.0,1,3,0
ORD-20231218-10071,717,5083,4,2131.55,4,0,0
ORD-20231218-71364,717,37965,,1749.5,4,10,0
ORD-20231218-42983,717,32003,,1293.15,2,3,0
ORD-20231218-42697,717,24714,4,359.2,1,0,0
ORD-20231218-11411,717,1832,,549.0,1,1,0
ORD-20231218-36768,717,20518,,3861.5,5,7,0
ORD-20231218-67020,717,3872,5,806.55,1,0,0
ORD-20231218-93665,717,553,16,4307.45,3,0,0
ORD-20231218-68812,717,20028,,2358.45,2,3,0
ORD-20231218-35929,717,43961,,1869.15,1,3,0
ORD-20231218-88228,717,19634,,141.55,1,3,0
ORD-20231218-53899,717,16420,10,3829.65,5,0,0
ORD-20231218-78000,717,12133,,1100.7,2,2,2
ORD-20231218-11795,717,41364,,2224.2,4,4,1
ORD-20231218-74584,717,11616,,2971.1,4,3,1
ORD-20231218-10275,717,958,12,4498.2,1,0,0
ORD-20231218-87947,717,25164,,1709.05,1,2,0
ORD-20231218-19413,717,31529,,59.0,1,5,0
ORD-20231218-42526,717,26476,,2364.75,3,2,0
ORD-20231218-65535,717,27394,,2177.2,2,4,0
ORD-20231218-83490,717,8929,7,1264.5,3,0,0
ORD-20231218-65809,717,30231,18,852.15,1,0,0
ORD-20231218-57128,717,14417,,2847.3,3,3,0
ORD-20231218-28764,717,181,28,1519.7,3,0,0
ORD-20231218-66139,717,26290,6,499.0,1,0,0
ORD-20231218-61339,717,42979,2,1979.1,1,0,0
ORD-20231218-44942,717,14727,16,4508.05,2,0,0
ORD-20231218-84203,717,39511,,251.55,2,5,0
ORD-20231218-83339,717,49791,,2531.85,3,4,0
ORD-20231218-14368,717,30899,,711.55,1,5,0
ORD-20231218-27530,717,16461,,799.2,1,10,2
ORD-20231218-73818,717,14233,,1304.75,3,5,0
ORD-20231218-23243,717,26608,,834.75,3,2,0
ORD-20231218-17225,717,47709,,848.3,1,3,0
ORD-20231218-90128,717,31044,,3285.35,3,2,0
ORD-20231218-30649,717,26188,,3804.95,4,10,0
ORD-20231218-68658,717,47693,,1219.0,1,4,0
ORD-20231218-51357,717,17586,1,1285.2,2,0,0
ORD-20231218-30314,717,4825,,2168.1,2,7,0
ORD-20231218-82683,717,3076,,2827.0,3,5,0
ORD-20231218-45490,717,15842,25,499.0,1,0,0
ORD-20231218-91405,717,48786,,2397.0,2,5,0
ORD-20231218-56675,717,6526,,3096.85,5,5,0
ORD-20231218-45948,717,9440,,1169.1,1,10,0
ORD-20231218-65159,717,2134,,568.1,1,4,0
ORD-20231218-33056,717,3370,,783.9,3,3,0
ORD-20231218-12052,717,48672,25,2124.15,1,0,0
ORD-20231218-33486,717,21721,23,149.0,1,0,0
ORD-20231218-81398,717,40027,,3337.1,2,7,0
ORD-20231218-12167,717,24135,,5925.45,4,3,0
ORD-20231218-49618,717,15746,,1995.0,3,2,0
ORD-20231218-74898,717,22862,18,509.15,1,0,0
ORD-20231218-30419,717,2875,,858.65,2,4,0
ORD-20231218-50048,717,18214,,809.1,1,5,0
ORD-20231218-65171,717,35022,17,1081.75,2,0,0
ORD-20231218-62989,717,3383,,719.1,1,3,2
ORD-20231218-26485,717,16795,17,2214.75,3,0,0
ORD-20231218-26253,717,17395,13,1198.0,1,0,0
ORD-20231218-21299,717,28582,,449.1,1,4,0
ORD-20231218-62197,717,42996,,1698.0,1,7,0
ORD-20231218-26487,717,47743,7,3958.2,1,0,0
ORD-20231218-65687,717,26353,20,2164.45,2,0,0
ORD-20231218-82506,717,36507,,1119.3,1,10,0
ORD-20231218-14408,717,7526,28,1039.05,4,0,0
ORD-20231218-10106,717,40861,,1039.2,1,1,0
ORD-20231218-21713,717,3768,7,89.1,1,0,0
ORD-20231218-51718,717,4182,,2151.25,4,7,0
ORD-20231218-63112,717,34434,,134.1,1,3,0
ORD-20231218-87244,717,3043,,71.1,1,4,0
ORD-20231218-99012,717,46158,,743.45,2,3,0
ORD-20231218-46066,717,17176,,339.15,1,7,2
ORD-20231218-48700,717,10674,,707.1,2,4,0
ORD-20231218-64486,717,21989,21,2476.95,5,0,0
ORD-20231218-76975,717,5896,20,449.0,1,0,0
ORD-20231218-77994,717,20024,,963.3,2,3,0
ORD-20231218-96080,717,30554,,75.05,1,4,0
ORD-20231218-53102,717,48692,,129.0,1,2,0
ORD-20231218-59788,717,9705,17,3876.2,4,0,0
ORD-20231218-34365,717,6468,1,254.15,1,0,0
ORD-20231218-15532,717,12884,,1317.2,2,2,0
ORD-20231218-60013,717,4030,,898.2,1,2,0
ORD-20231218-39539,717,43144,21,5412.15,2,0,0
ORD-20231218-11523,717,39223,11,1499.0,1,0,0
ORD-20231218-26416,717,8810,22,1572.3,2,0,0
ORD-20231218-97773,717,6109,,654.3,2,2,0
ORD-20231218-98230,717,40719,,1665.35,4,4,0
ORD-20231218-69564,717,38263,,1248.85,2,3,0
ORD-20231218-97116,717,42346,17,6120.3,5,0,0
ORD-20231218-12945,717,12809,,1349.1,1,4,0
ORD-20231218-97938,717,37700,10,5546.25,4,0,0
ORD-20231218-71052,717,8560,3,3157.0,4,0,0
ORD-20231218-94402,717,49519,,629.1,1,5,0
ORD-20231218-76786,717,8338,,538.2,1,2,0
ORD-20231218-46394,717,19353,,2197.1,3,5,0
ORD-20231218-40574,717,46001,19,2975.95,4,0,0
ORD-20231218-82717,717,45869,20,141.55,1,0,0
ORD-20231218-34494,717,12474,2,1483.2,2,0,0
ORD-20231218-70695,717,582,11,764.1,1,0,0
ORD-20231218-40195,717,5674,,1163.3,2,2,0
ORD-20231218-52505,717,19227,,109.65,1,3,0
ORD-20231218-34348,717,7587,,900.6,2,1,2
ORD-20231218-26904,717,46798,24,421.55,2,0,0
ORD-20231218-48271,717,43275,,1519.05,1,5,0
ORD-20231218-17003,717,21575,2,1212.25,2,0,0
ORD-20231218-68706,717,3006,9,534.15,2,0,0
ORD-20231218-25170,717,9436,,1378.2,2,2,0
ORD-20231218-60418,717,49389,,419.3,1,4,0
ORD-20231218-30394,717,48273,15,59.0,1,0,0
ORD-20231218-37667,717,9640,,664.05,1,4,2
ORD-20231218-54581,717,11134,,832.7,3,5,0
ORD-20231218-70420,717,43108,,569.05,1,14,0
ORD-20231218-34630,717,6466,,5356.3,3,3,0
ORD-20231218-53220,717,8101,,359.2,1,3,0
ORD-20231218-86013,717,37154,21,3851.2,4,0,0
ORD-20231218-61613,717,17216,,569.05,1,3,2
ORD-20231218-58182,717,6142,,177.0,1,3,0
ORD-20231218-30424,717,43034,,3917.2,3,7,0
ORD-20231218-14299,717,13949,,799.0,1,2,0
ORD-20231218-17837,717,31057,,719.2,1,2,0
ORD-20231218-71935,717,47114,,2048.0,2,7,0
ORD-20231218-73991,717,49239,,849.0,1,2,0
ORD-20231218-56895,717,20472,12,1048.25,2,0,0
ORD-20231218-85849,717,45684,,2228.1,2,3,0
ORD-20231218-32908,717,3505,,1808.2,2,2,0
ORD-20231218-44176,717,17717,,3299.25,4,7,0
ORD-20231218-36110,717,2111,18,3848.1,2,0,0
ORD-20231218-47463,717,29014,9,3023.05,2,0,0
ORD-20231218-82005,717,17542,26,745.65,2,0,0
ORD-20231218-15063,717,6843,20,279.65,1,0,0
ORD-20231218-73255,717,6921,4,1869.15,1,0,0
ORD-20231218-31022,717,23925,,1019.15,1,4,0
ORD-20231218-85757,717,48417,28,79.0,1,0,0
ORD-20231218-13917,717,38751,,509.15,1,10,0
ORD-20231218-73546,717,2890,,4762.7,5,4,0
ORD-20231218-58591,717,37527,12,1978.1,2,0,0
ORD-20231218-50435,717,34534,,498.0,1,3,0
ORD-20231218-58218,717,13619,,1349.1,1,3,0
ORD-20231218-17274,717,2495,9,3448.35,5,0,0
ORD-20231218-98136,717,3411,,2752.35,4,5,0
ORD-20231218-82595,717,43851,,2734.75,3,4,2
ORD-20231218-16607,717,35135,,559.2,1,4,1
ORD-20231218-15035,717,16303,2,1529.15,1,0,0
ORD-20231218-42042,717,49400,,1273.3,1,2,0
ORD-20231218-61236,717,4896,11,2168.05,2,0,0
ORD-20231218-41362,717,26066,22,328.0,2,0,0
ORD-20231218-21986,717,4067,,143.2,1,4,0
ORD-20231218-54641,717,8882,19,2462.9,5,0,0
ORD-20231218-68735,717,16521,6,2697.35,3,0,0
ORD-20231218-51340,717,42569,,1138.1,1,10,0
ORD-20231218-28740,717,139,,559.2,1,4,0
ORD-20231218-43445,717,16080,,549.55,2,10,0
ORD-20231218-39339,717,47226,19,269.1,1,0,0
ORD-20231218-86913,717,529,,1202.2,2,4,0
ORD-20231218-13170,717,36405,,707.0,2,5,0
ORD-20231218-54671,717,47588,,1571.25,4,7,0
ORD-20231218-37986,717,36603,25,2975.2,5,0,0
ORD-20231218-48209,717,38639,4,575.65,2,0,0
ORD-20231218-19552,717,42400,,1350.25,2,4,0
ORD-20231218-79877,717,8201,,930.3,1,7,0
ORD-20231218-77700,717,38906,26,2408.9,4,0,0
ORD-20231218-76420,717,13351,,2389.85,4,3,0
ORD-20231218-87357,717,36085,26,719.1,1,0,0
ORD-20231218-18464,717,28160,,3369.45,4,2,0
ORD-20231218-41636,717,39478,15,539.1,1,0,0
ORD-20231218-25805,717,43900,,4816.4,2,3,0
ORD-20231218-93324,717,16109,,628.6,1,7,0
ORD-20231218-99069,717,24436,,897.0,1,5,2
ORD-20231218-51622,717,23059,14,3101.9,4,0,0
ORD-20231218-17011,717,42503,,989.1,1,2,0
ORD-20231218-70500,717,16448,,3525.6,5,7,0
ORD-20231219-83435,718,44371,,1381.15,3,2,0
ORD-20231219-52111,718,33090,,1999.0,1,4,0
ORD-20231219-35902,718,5808,,899.0,1,3,2
ORD-20231219-59342,718,34860,,2078.15,2,7,0
ORD-20231219-74539,718,36831,5,699.0,1,0,0
ORD-20231219-92788,718,2427,27,359.1,1,0,0
ORD-20231219-36080,718,34788,,1179.2,2,3,0
ORD-20231219-16606,718,16997,9,543.05,2,0,0
ORD-20231219-38032,718,29632,,809.1,1,5,1
ORD-20231219-94434,718,6930,,4120.75,4,10,0
ORD-20231219-96634,718,2343,,4304.8,5,2,0
ORD-20231219-75963,718,38487,,1497.0,1,3,0
