ticket_id,date_id,customer_id,store_id,resolution_time_hours,ticket_count,escalation_flag,issue_type,status
6613,561,4757,,48,1,0,return_request,resolved
6614,548,12256,,72,1,1,return_request,resolved
6615,548,12966,,24,1,0,billing_issue,resolved
6616,557,46284,,4,1,0,technical_issue,resolved
6617,562,25141,,4,1,0,return_request,resolved
6618,555,44596,,24,1,0,return_request,resolved
6619,557,38520,,8,1,0,return_request,resolved
6620,558,24729,,24,1,0,return_request,resolved
6621,549,32348,,4,1,0,return_request,resolved
6622,557,21904,,2,1,0,return_request,resolved
6623,558,34916,,48,1,0,technical_issue,pending
6624,561,944,,24,1,0,return_request,resolved
6625,555,46199,,48,1,0,return_request,resolved
6626,563,887,,24,1,0,delivery_problem,resolved
6627,563,12912,,48,1,0,return_request,in_progress
6628,552,12800,27,48,1,0,return_request,resolved
6629,559,17226,,24,1,0,return_request,resolved
6630,553,8444,,24,1,0,return_request,resolved
6631,553,1448,,8,1,0,return_request,resolved
6632,563,11444,,8,1,0,return_request,resolved
6633,559,13813,,48,1,0,return_request,pending
6634,562,1203,,8,1,0,technical_issue,resolved
6635,559,2937,,24,1,0,return_request,resolved
6636,551,24909,,24,1,0,return_request,resolved
6637,564,2621,,24,1,0,technical_issue,resolved
6638,560,47345,,72,1,1,return_request,resolved
6639,551,26222,,72,1,1,return_request,resolved
6640,550,24490,13,8,1,0,delivery_problem,resolved
6641,563,422,,24,1,0,return_request,resolved
6642,563,24998,,48,1,0,return_request,pending
6643,562,19817,,4,1,0,return_request,resolved
6644,558,24606,,8,1,0,return_request,resolved
6645,552,44140,4,120,1,1,warranty_claim,resolved
6646,550,36558,,4,1,0,return_request,resolved
6647,562,49923,6,8,1,0,billing_issue,resolved
6648,561,41134,8,24,1,0,technical_issue,resolved
6649,557,48744,,24,1,0,return_request,resolved
6650,556,44033,,4,1,0,technical_issue,resolved
6651,560,11992,,120,1,1,return_request,resolved
6652,561,16608,,4,1,0,warranty_claim,resolved
6653,564,31508,,4,1,0,return_request,resolved
6654,564,34989,,4,1,0,return_request,resolved
6655,564,5450,,8,1,0,warranty_claim,resolved
6656,554,464,,8,1,0,return_request,resolved
6657,563,43228,,72,1,1,return_request,resolved
6658,559,39499,,2,1,0,technical_issue,resolved
6659,559,36359,,24,1,0,return_request,resolved
6660,560,8940,,72,1,1,return_request,resolved
6661,554,34022,,2,1,0,delivery_problem,resolved
6662,561,24709,,8,1,0,technical_issue,resolved
6663,556,49162,,24,1,0,return_request,resolved
6664,552,46927,26,8,1,0,technical_issue,resolved
6665,554,34413,,4,1,0,return_request,resolved
6666,556,35121,,48,1,0,return_request,resolved
6667,561,44071,17,24,1,0,delivery_problem,resolved
6668,558,26453,,24,1,0,return_request,resolved
6669,556,39367,,120,1,1,technical_issue,in_progress
6670,557,18016,,120,1,1,return_request,pending
6671,559,29876,,4,1,0,return_request,resolved
6672,564,192,,24,1,0,billing_issue,in_progress
6673,556,33605,,2,1,0,return_request,resolved
6674,562,20715,,2,1,0,return_request,resolved
6675,553,16644,,48,1,0,return_request,in_progress
6676,553,2675,,8,1,0,product_inquiry,pending
6677,559,48812,,4,1,0,return_request,resolved
6678,557,3780,,24,1,0,return_request,resolved
6679,553,9454,,2,1,0,return_request,resolved
6680,563,60,,2,1,0,return_request,in_progress
6681,558,7546,27,72,1,1,technical_issue,resolved
6682,553,36854,,24,1,0,return_request,resolved
6683,566,33994,,8,1,0,return_request,resolved
6684,565,44592,,24,1,0,return_request,in_progress
6685,565,6899,,24,1,0,product_inquiry,resolved
6686,555,17093,,24,1,0,return_request,resolved
6687,559,35385,,8,1,0,return_request,resolved
6688,553,34048,,4,1,0,return_request,resolved
6689,560,41359,,8,1,0,return_request,resolved
6690,563,34093,,8,1,0,product_inquiry,resolved
6691,554,41051,11,72,1,1,delivery_problem,resolved
6692,564,42372,,48,1,0,return_request,resolved
6693,555,917,,8,1,0,delivery_problem,resolved
6694,566,46871,,24,1,0,delivery_problem,resolved
6695,568,38354,,2,1,0,return_request,resolved
6696,557,48534,,72,1,1,return_request,in_progress
6697,567,12490,,2,1,0,return_request,in_progress
6698,558,6870,,8,1,0,return_request,resolved
6699,554,1689,,8,1,0,product_inquiry,resolved
6700,557,25372,,2,1,0,return_request,resolved
6701,554,12304,,48,1,0,delivery_problem,pending
6702,555,13528,,2,1,0,billing_issue,resolved
6703,568,41880,,8,1,0,return_request,resolved
6704,554,6728,20,168,1,1,warranty_claim,resolved
6705,563,4323,,48,1,0,return_request,pending
6706,566,7919,,120,1,1,return_request,resolved
6707,558,36428,,168,1,1,return_request,resolved
6708,560,41920,,120,1,1,technical_issue,resolved
6709,556,3620,,48,1,0,technical_issue,resolved
6710,567,34004,,24,1,0,return_request,resolved
6711,563,16288,,120,1,1,return_request,pending
6712,564,19355,,24,1,0,technical_issue,resolved
6713,557,16691,,8,1,0,return_request,resolved
6714,566,2145,,2,1,0,technical_issue,resolved
6715,565,4781,,8,1,0,return_request,resolved
6716,556,36608,27,24,1,0,delivery_problem,resolved
6717,564,7387,,24,1,0,return_request,resolved
6718,568,19824,,4,1,0,return_request,pending
6719,566,35282,,4,1,0,delivery_problem,resolved
6720,563,11784,13,4,1,0,product_inquiry,pending
6721,568,27872,,24,1,0,return_request,resolved
6722,566,30361,,72,1,1,return_request,resolved
6723,568,42501,,8,1,0,return_request,resolved
6724,561,15636,12,24,1,0,billing_issue,resolved
6725,564,26279,,4,1,0,return_request,resolved
6726,566,40849,16,48,1,0,billing_issue,resolved
6727,556,48226,9,24,1,0,return_request,resolved
6728,562,8893,,72,1,1,return_request,in_progress
6729,565,46657,,72,1,1,return_request,resolved
6730,563,45734,,8,1,0,delivery_problem,resolved
6731,564,46815,23,120,1,1,warranty_claim,resolved
6732,571,18274,,24,1,0,warranty_claim,resolved
6733,570,35967,,2,1,0,delivery_problem,resolved
6734,562,16874,,72,1,1,delivery_problem,resolved
6735,558,47933,,168,1,1,product_inquiry,resolved
6736,559,886,,48,1,0,technical_issue,resolved
6737,566,12764,,48,1,0,return_request,resolved
6738,566,16886,,48,1,0,return_request,pending
6739,571,39432,11,24,1,0,billing_issue,resolved
6740,570,25577,22,8,1,0,warranty_claim,resolved
6741,571,25322,,8,1,0,return_request,resolved
6742,565,48158,,48,1,0,return_request,resolved
6743,570,42990,14,4,1,0,technical_issue,resolved
6744,568,49678,,4,1,0,delivery_problem,resolved
6745,566,37365,16,4,1,0,technical_issue,resolved
6746,569,37971,,2,1,0,return_request,resolved
6747,560,5859,,24,1,0,technical_issue,resolved
6748,565,39985,,8,1,0,delivery_problem,resolved
6749,567,15057,,48,1,0,return_request,in_progress
6750,565,38898,,8,1,0,return_request,resolved
6751,560,32204,,8,1,0,return_request,resolved
6752,571,28662,,24,1,0,technical_issue,resolved
6753,571,32264,,2,1,0,return_request,resolved
6754,569,19732,,2,1,0,billing_issue,resolved
6755,564,10615,13,24,1,0,return_request,resolved
6756,562,44825,19,24,1,0,warranty_claim,resolved
6757,565,6153,,8,1,0,return_request,resolved
6758,574,49036,,24,1,0,delivery_problem,in_progress
6759,562,5283,,120,1,1,delivery_problem,pending
6760,561,35193,,48,1,0,return_request,resolved
6761,569,6134,13,48,1,0,delivery_problem,resolved
6762,569,49377,,4,1,0,delivery_problem,in_progress
6763,570,23097,4,48,1,0,warranty_claim,resolved
6764,569,36157,,120,1,1,return_request,resolved
6765,573,43941,,4,1,0,return_request,resolved
6766,570,30096,,24,1,0,return_request,in_progress
6767,572,23113,,24,1,0,return_request,resolved
6768,572,32451,,4,1,0,return_request,resolved
6769,569,16962,,8,1,0,technical_issue,resolved
6770,570,42618,,72,1,1,return_request,resolved
6771,575,20761,23,24,1,0,product_inquiry,resolved
6772,563,4237,,2,1,0,warranty_claim,resolved
6773,564,25234,,72,1,1,return_request,pending
6774,569,48494,,48,1,0,return_request,resolved
6775,561,35886,,24,1,0,return_request,in_progress
6776,569,25531,,24,1,0,return_request,in_progress
6777,574,19511,,24,1,0,delivery_problem,resolved
6778,569,14357,,2,1,0,return_request,resolved
6779,562,34461,,8,1,0,return_request,resolved
6780,565,22614,,72,1,1,technical_issue,resolved
6781,562,44306,,72,1,1,return_request,resolved
6782,562,9767,,4,1,0,billing_issue,resolved
6783,567,15807,20,48,1,0,warranty_claim,resolved
6784,573,45930,,48,1,0,return_request,resolved
6785,575,37200,,48,1,0,warranty_claim,resolved
6786,562,19966,,72,1,1,return_request,in_progress
6787,566,25649,,24,1,0,return_request,resolved
6788,572,32412,22,48,1,0,warranty_claim,resolved
6789,567,10327,,48,1,0,return_request,resolved
6790,563,17867,20,4,1,0,return_request,pending
6791,567,33803,,8,1,0,return_request,resolved
6792,573,25652,28,72,1,1,return_request,resolved
6793,576,45066,,72,1,1,return_request,resolved
6794,566,16457,,8,1,0,return_request,resolved
6795,569,45646,,24,1,0,return_request,resolved
6796,572,8405,,48,1,0,technical_issue,resolved
6797,562,10864,,2,1,0,return_request,resolved
6798,574,47126,,24,1,0,technical_issue,resolved
6799,571,11387,,24,1,0,return_request,resolved
6800,568,21561,,8,1,0,return_request,pending
6801,566,11356,,4,1,0,technical_issue,resolved
6802,576,31961,17,48,1,0,return_request,resolved
6803,564,29399,,2,1,0,return_request,resolved
6804,564,17019,25,24,1,0,billing_issue,resolved
6805,573,25137,,8,1,0,return_request,pending
6806,570,48712,7,4,1,0,billing_issue,resolved
6807,565,29487,,168,1,1,return_request,resolved
6808,570,41816,,8,1,0,return_request,resolved
6809,566,34935,7,48,1,0,delivery_problem,resolved
6810,575,6300,,2,1,0,delivery_problem,resolved
6811,573,48344,,24,1,0,return_request,resolved
6812,577,34153,,2,1,0,technical_issue,resolved
6813,577,16806,,8,1,0,return_request,resolved
6814,572,35461,,8,1,0,return_request,in_progress
6815,567,1949,,8,1,0,return_request,resolved
6816,567,12371,21,4,1,0,delivery_problem,resolved
6817,571,8054,,120,1,1,return_request,resolved
6818,566,21010,,2,1,0,technical_issue,resolved
6819,568,31064,,120,1,1,return_request,pending
6820,579,49276,,72,1,1,return_request,resolved
6821,565,6221,26,120,1,1,billing_issue,in_progress
6822,568,47071,,24,1,0,warranty_claim,resolved
6823,571,18240,,48,1,0,return_request,in_progress
6824,573,46657,,8,1,0,return_request,resolved
6825,573,47732,,24,1,0,return_request,resolved
6826,570,21477,,2,1,0,delivery_problem,resolved
6827,568,2237,,48,1,0,return_request,resolved
6828,575,45235,,24,1,0,product_inquiry,resolved
6829,579,29729,,24,1,0,return_request,resolved
6830,576,49890,5,8,1,0,technical_issue,resolved
6831,576,42671,,24,1,0,return_request,resolved
6832,576,43743,,120,1,1,return_request,resolved
6833,579,37211,,48,1,0,delivery_problem,resolved
6834,570,3310,,4,1,0,return_request,resolved
6835,580,42927,25,72,1,1,billing_issue,resolved
6836,578,25402,,48,1,0,return_request,resolved
6837,570,18678,,8,1,0,return_request,in_progress
6838,568,28557,,24,1,0,return_request,in_progress
6839,579,32802,24,4,1,0,technical_issue,in_progress
6840,573,14945,,24,1,0,return_request,resolved
6841,566,27640,20,120,1,1,technical_issue,resolved
6842,577,11453,,24,1,0,return_request,resolved
6843,577,12485,20,48,1,0,delivery_problem,resolved
6844,572,1133,2,4,1,0,technical_issue,resolved
6845,574,8059,,48,1,0,warranty_claim,resolved
6846,572,45788,,24,1,0,return_request,resolved
6847,573,17457,,24,1,0,billing_issue,resolved
6848,577,3882,,72,1,1,warranty_claim,resolved
6849,569,9421,,72,1,1,return_request,resolved
6850,569,10369,17,120,1,1,delivery_problem,resolved
6851,570,35527,,48,1,0,technical_issue,resolved
6852,575,27320,,24,1,0,return_request,resolved
6853,580,34529,16,8,1,0,delivery_problem,resolved
6854,576,40910,,48,1,0,return_request,resolved
6855,576,5688,,8,1,0,return_request,resolved
6856,578,6860,,8,1,0,return_request,resolved
6857,571,7587,,48,1,0,return_request,resolved
6858,580,6321,,8,1,0,return_request,pending
6859,581,29236,,48,1,0,return_request,resolved
6860,570,3164,,120,1,1,delivery_problem,resolved
6861,569,21717,27,48,1,0,technical_issue,resolved
6862,577,17752,,24,1,0,return_request,resolved
6863,580,28616,20,4,1,0,product_inquiry,resolved
6864,570,47676,,48,1,0,billing_issue,resolved
6865,579,40244,,4,1,0,return_request,resolved
6866,572,14063,,72,1,1,return_request,resolved
6867,574,14540,5,24,1,0,technical_issue,resolved
6868,569,3278,,48,1,0,return_request,resolved
6869,576,22938,,8,1,0,return_request,resolved
6870,581,8183,,120,1,1,return_request,resolved
6871,580,22046,,24,1,0,return_request,resolved
6872,573,35201,,8,1,0,return_request,resolved
6873,573,28414,,24,1,0,return_request,resolved
6874,574,2220,,24,1,0,return_request,resolved
6875,572,16902,,24,1,0,return_request,resolved
6876,578,29532,,168,1,1,return_request,resolved
6877,576,8450,,48,1,0,return_request,resolved
6878,576,1814,,4,1,0,return_request,resolved
6879,584,22124,,4,1,0,return_request,resolved
6880,576,1852,,4,1,0,technical_issue,resolved
6881,577,21150,,48,1,0,warranty_claim,resolved
6882,582,6748,,48,1,0,return_request,resolved
6883,583,39488,,8,1,0,return_request,resolved
6884,577,15905,,48,1,0,return_request,in_progress
6885,581,100,,4,1,0,return_request,resolved
6886,583,1165,,4,1,0,billing_issue,resolved
6887,571,16690,,4,1,0,return_request,resolved
6888,574,14297,,4,1,0,delivery_problem,resolved
6889,577,44911,,72,1,1,return_request,resolved
6890,580,10636,,2,1,0,return_request,resolved
6891,580,33327,,48,1,0,technical_issue,resolved
6892,575,11561,,2,1,0,technical_issue,resolved
6893,576,11712,,8,1,0,return_request,resolved
6894,578,19914,,4,1,0,return_request,in_progress
6895,586,23383,,8,1,0,return_request,resolved
6896,580,12191,,72,1,1,return_request,resolved
6897,576,3291,,24,1,0,return_request,pending
6898,582,45551,,48,1,0,return_request,resolved
6899,574,22440,,24,1,0,return_request,resolved
6900,574,5255,,4,1,0,return_request,resolved
6901,585,32184,,24,1,0,technical_issue,resolved
6902,572,46487,,8,1,0,return_request,resolved
6903,583,27244,,4,1,0,return_request,resolved
6904,583,21365,,48,1,0,return_request,resolved
6905,577,6963,,48,1,0,technical_issue,resolved
6906,584,11896,3,48,1,0,return_request,pending
6907,586,33109,,4,1,0,return_request,in_progress
6908,582,34189,,48,1,0,return_request,resolved
6909,587,34458,,2,1,0,return_request,resolved
6910,583,36794,16,48,1,0,technical_issue,resolved
6911,574,35520,8,24,1,0,technical_issue,resolved
6912,579,11669,,2,1,0,technical_issue,resolved
6913,586,25100,,72,1,1,technical_issue,resolved
6914,588,8435,,72,1,1,return_request,in_progress
6915,587,25848,,4,1,0,return_request,resolved
6916,582,33902,,4,1,0,return_request,resolved
6917,575,24595,,8,1,0,return_request,resolved
6918,583,34930,,72,1,1,return_request,resolved
6919,579,8297,,24,1,0,technical_issue,resolved
6920,574,25138,,8,1,0,return_request,resolved
6921,586,21646,,48,1,0,return_request,resolved
6922,580,37003,,24,1,0,billing_issue,resolved
6923,579,40415,,24,1,0,billing_issue,resolved
6924,582,49897,,2,1,0,billing_issue,resolved
6925,574,12946,,8,1,0,return_request,resolved
6926,585,41757,,24,1,0,technical_issue,resolved
6927,580,49618,,48,1,0,return_request,resolved
6928,575,20801,23,2,1,0,billing_issue,resolved
6929,580,7815,,24,1,0,return_request,resolved
6930,585,716,,48,1,0,delivery_problem,resolved
6931,582,22042,,24,1,0,return_request,resolved
6932,588,7580,,48,1,0,return_request,pending
6933,587,27530,,4,1,0,return_request,resolved
6934,587,3358,,8,1,0,delivery_problem,pending
6935,586,2444,,120,1,1,return_request,resolved
6936,579,36897,,8,1,0,return_request,resolved
6937,579,33031,,24,1,0,return_request,in_progress
6938,581,40676,,24,1,0,return_request,resolved
6939,579,15713,,48,1,0,return_request,resolved
6940,578,49891,,48,1,0,return_request,resolved
6941,586,41551,,48,1,0,return_request,resolved
6942,578,45688,,72,1,1,return_request,in_progress
6943,578,40100,,4,1,0,return_request,resolved
6944,585,27283,,24,1,0,return_request,resolved
6945,590,39202,23,2,1,0,billing_issue,resolved
6946,587,27813,,8,1,0,return_request,resolved
6947,585,21427,,4,1,0,return_request,resolved
6948,589,34641,,72,1,1,return_request,resolved
6949,580,35047,,120,1,1,return_request,resolved
6950,587,6952,,8,1,0,billing_issue,resolved
6951,577,41669,,24,1,0,return_request,resolved
6952,585,8390,,24,1,0,return_request,resolved
6953,591,14332,,24,1,0,technical_issue,resolved
6954,578,7336,,72,1,1,technical_issue,pending
6955,585,41421,,72,1,1,return_request,resolved
6956,592,370,,8,1,0,return_request,resolved
6957,578,41,4,8,1,0,technical_issue,resolved
6958,590,45930,,2,1,0,return_request,resolved
6959,581,21488,,8,1,0,return_request,resolved
6960,592,16278,,8,1,0,return_request,resolved
6961,592,46845,,2,1,0,return_request,pending
6962,585,3714,,48,1,0,return_request,resolved
6963,593,8677,,4,1,0,return_request,resolved
6964,589,18439,,8,1,0,return_request,resolved
6965,579,29920,,72,1,1,return_request,pending
6966,587,36052,,8,1,0,return_request,resolved
6967,588,45956,,4,1,0,return_request,pending
6968,583,22278,,4,1,0,warranty_claim,resolved
6969,589,48857,,24,1,0,return_request,resolved
6970,583,35895,,4,1,0,return_request,resolved
6971,587,31008,,48,1,0,return_request,resolved
6972,589,38998,3,72,1,1,product_inquiry,resolved
6973,586,40621,,8,1,0,return_request,resolved
6974,584,10811,,8,1,0,return_request,resolved
6975,588,10731,,4,1,0,delivery_problem,resolved
6976,591,21983,,4,1,0,return_request,resolved
6977,581,29900,,48,1,0,delivery_problem,resolved
6978,591,31420,,24,1,0,technical_issue,resolved
6979,585,871,25,8,1,0,delivery_problem,pending
6980,589,3881,,48,1,0,billing_issue,resolved
6981,588,10651,,24,1,0,billing_issue,resolved
6982,581,30848,18,24,1,0,billing_issue,resolved
6983,589,36330,,4,1,0,return_request,resolved
6984,595,42982,,8,1,0,billing_issue,resolved
6985,590,19687,,24,1,0,return_request,resolved
6986,583,47712,,2,1,0,return_request,resolved
6987,590,35074,,4,1,0,return_request,resolved
6988,583,30272,,8,1,0,return_request,resolved
6989,583,44801,,8,1,0,return_request,resolved
6990,593,18057,,4,1,0,return_request,pending
6991,590,20676,7,4,1,0,delivery_problem,resolved
6992,585,15178,,48,1,0,return_request,resolved
6993,593,13990,,8,1,0,return_request,resolved
6994,593,27387,,4,1,0,return_request,resolved
6995,597,28264,,24,1,0,return_request,resolved
6996,594,7972,,2,1,0,return_request,resolved
6997,587,1037,,2,1,0,return_request,resolved
6998,586,32086,25,2,1,0,product_inquiry,pending
6999,597,47085,,2,1,0,return_request,resolved
7000,595,40299,,120,1,1,return_request,pending
7001,586,1207,,24,1,0,return_request,resolved
7002,589,26232,,4,1,0,technical_issue,resolved
7003,597,39949,,48,1,0,return_request,resolved
7004,589,1207,,8,1,0,return_request,resolved
7005,597,14960,,24,1,0,return_request,resolved
7006,597,20599,,24,1,0,return_request,pending
7007,597,19461,,24,1,0,return_request,resolved
7008,593,36707,,24,1,0,return_request,resolved
7009,597,41834,15,24,1,0,return_request,resolved
7010,589,8691,,72,1,1,return_request,resolved
7011,589,3263,,168,1,1,warranty_claim,resolved
7012,599,39611,,4,1,0,delivery_problem,resolved
7013,596,20960,,4,1,0,return_request,resolved
7014,595,1783,,48,1,0,return_request,resolved
7015,588,31184,,8,1,0,return_request,resolved
7016,591,39292,,48,1,0,product_inquiry,pending
7017,588,22692,,4,1,0,return_request,resolved
7018,597,31732,,4,1,0,return_request,in_progress
7019,590,13529,,120,1,1,return_request,resolved
7020,596,38340,,24,1,0,return_request,resolved
7021,591,13923,,8,1,0,return_request,resolved
7022,588,43877,,8,1,0,return_request,in_progress
7023,592,14042,,24,1,0,return_request,resolved
7024,600,33085,,24,1,0,return_request,resolved
7025,593,34079,,4,1,0,technical_issue,resolved
7026,601,14032,,24,1,0,return_request,resolved
7027,596,22783,,4,1,0,return_request,resolved
7028,588,40384,,24,1,0,return_request,resolved
7029,597,1630,,4,1,0,return_request,resolved
7030,594,6423,,4,1,0,return_request,pending
7031,593,5264,,168,1,1,return_request,resolved
7032,593,37222,,24,1,0,return_request,pending
7033,589,14803,,4,1,0,warranty_claim,pending
7034,591,24686,,24,1,0,return_request,resolved
7035,589,36269,,2,1,0,technical_issue,resolved
7036,595,30859,,24,1,0,return_request,resolved
7037,598,41112,,2,1,0,return_request,resolved
7038,592,30200,,4,1,0,return_request,resolved
7039,590,1116,,120,1,1,return_request,resolved
7040,604,2892,,8,1,0,billing_issue,resolved
7041,602,5261,,24,1,0,return_request,resolved
7042,596,3585,25,48,1,0,delivery_problem,resolved
7043,596,298,,4,1,0,return_request,resolved
7044,598,10302,,8,1,0,return_request,resolved
7045,594,11054,21,8,1,0,delivery_problem,resolved
7046,600,10814,,8,1,0,return_request,in_progress
7047,600,34078,,8,1,0,return_request,resolved
7048,593,6634,,4,1,0,return_request,resolved
7049,596,30444,,4,1,0,return_request,in_progress
7050,593,24864,27,120,1,1,delivery_problem,resolved
7051,605,18014,,120,1,1,return_request,resolved
7052,603,29180,,48,1,0,return_request,in_progress
7053,592,6326,,2,1,0,return_request,resolved
7054,598,40749,11,8,1,0,delivery_problem,resolved
7055,594,49067,,48,1,0,return_request,resolved
7056,594,5633,,8,1,0,return_request,resolved
7057,605,41709,,48,1,0,return_request,resolved
7058,605,19746,18,24,1,0,technical_issue,resolved
7059,600,15640,,72,1,1,return_request,resolved
7060,605,9615,,24,1,0,return_request,resolved
7061,592,9783,,4,1,0,return_request,resolved
7062,595,5747,,48,1,0,technical_issue,resolved
7063,603,11612,,8,1,0,return_request,resolved
7064,605,37519,,4,1,0,return_request,resolved
7065,601,46190,26,8,1,0,return_request,resolved
7066,603,49165,,8,1,0,return_request,resolved
7067,596,16966,15,24,1,0,billing_issue,resolved
7068,602,7642,,4,1,0,return_request,resolved
7069,604,21676,,8,1,0,return_request,pending
7070,595,16237,,24,1,0,return_request,resolved
7071,600,2459,,2,1,0,technical_issue,resolved
7072,593,18039,,72,1,1,billing_issue,resolved
7073,603,49172,,4,1,0,return_request,resolved
7074,603,26267,,8,1,0,product_inquiry,resolved
7075,595,25422,,48,1,0,return_request,resolved
7076,599,19730,,2,1,0,return_request,resolved
7077,607,48139,,24,1,0,return_request,resolved
7078,595,33024,,8,1,0,return_request,resolved
7079,603,4688,27,72,1,1,delivery_problem,resolved
7080,605,2708,1,8,1,0,return_request,resolved
7081,596,41355,,8,1,0,return_request,resolved
7082,606,36131,,24,1,0,return_request,resolved
7083,594,7396,,24,1,0,return_request,resolved
7084,599,49950,,48,1,0,return_request,resolved
7085,605,33264,,48,1,0,product_inquiry,resolved
7086,603,2152,,24,1,0,return_request,resolved
7087,595,38743,,8,1,0,return_request,resolved
7088,605,14532,,8,1,0,return_request,resolved
7089,598,25601,,2,1,0,warranty_claim,resolved
7090,608,49818,,48,1,0,return_request,resolved
7091,609,26508,,48,1,0,return_request,resolved
7092,595,47094,,4,1,0,return_request,resolved
7093,598,10812,,72,1,1,return_request,in_progress
7094,596,29281,,2,1,0,return_request,in_progress
7095,595,43532,,8,1,0,delivery_problem,resolved
7096,600,21653,,24,1,0,return_request,resolved
7097,606,17469,,120,1,1,return_request,resolved
7098,609,39107,18,48,1,0,warranty_claim,resolved
7099,598,20152,,8,1,0,delivery_problem,resolved
7100,608,30137,14,72,1,1,product_inquiry,resolved
7101,610,10174,,72,1,1,return_request,resolved
7102,602,13408,2,8,1,0,billing_issue,resolved
7103,606,18069,,24,1,0,return_request,resolved
7104,600,19753,,8,1,0,return_request,resolved
7105,607,25809,,8,1,0,return_request,resolved
7106,599,22545,24,4,1,0,billing_issue,resolved
7107,608,9945,,2,1,0,billing_issue,resolved
7108,609,35764,,48,1,0,return_request,resolved
7109,603,33057,,24,1,0,return_request,in_progress
7110,598,32080,,2,1,0,delivery_problem,resolved
7111,603,30708,,4,1,0,return_request,resolved
7112,597,3545,,4,1,0,return_request,resolved
7113,599,43625,,8,1,0,delivery_problem,resolved
7114,606,9011,2,72,1,1,technical_issue,pending
7115,597,42552,,24,1,0,return_request,in_progress
7116,608,23104,,4,1,0,warranty_claim,resolved
7117,608,35630,,72,1,1,return_request,resolved
7118,600,32874,,48,1,0,return_request,in_progress
7119,612,1147,,4,1,0,return_request,resolved
7120,600,3935,4,8,1,0,technical_issue,resolved
7121,603,33344,,48,1,0,return_request,in_progress
7122,601,16505,,48,1,0,return_request,resolved
7123,600,5136,,8,1,0,return_request,resolved
7124,599,48443,13,8,1,0,warranty_claim,resolved
7125,606,27574,,48,1,0,return_request,resolved
7126,599,28359,,2,1,0,return_request,in_progress
7127,604,20864,,4,1,0,return_request,resolved
7128,601,19361,,24,1,0,return_request,resolved
7129,606,24833,,48,1,0,billing_issue,resolved
7130,609,44639,,4,1,0,return_request,resolved
7131,602,27409,,4,1,0,return_request,resolved
7132,602,13918,,48,1,0,return_request,resolved
7133,600,16446,,120,1,1,return_request,resolved
7134,605,6927,,24,1,0,return_request,resolved
7135,614,38517,,8,1,0,technical_issue,pending
7136,613,28462,20,120,1,1,technical_issue,in_progress
7137,600,48378,,8,1,0,technical_issue,resolved
7138,606,26656,,24,1,0,return_request,resolved
7139,607,45657,,48,1,0,return_request,resolved
7140,613,44081,,8,1,0,technical_issue,resolved
7141,612,97,,8,1,0,return_request,resolved
7142,602,47568,,4,1,0,delivery_problem,resolved
7143,602,36633,27,8,1,0,return_request,in_progress
7144,602,46860,4,24,1,0,delivery_problem,pending
7145,616,16364,,24,1,0,technical_issue,resolved
7146,606,661,18,24,1,0,return_request,resolved
7147,611,26071,,8,1,0,return_request,resolved
7148,604,35893,,8,1,0,return_request,resolved
7149,603,12342,,4,1,0,return_request,resolved
7150,608,19396,,120,1,1,return_request,resolved
7151,613,20260,,8,1,0,return_request,resolved
7152,612,2335,,48,1,0,billing_issue,resolved
7153,610,25300,,4,1,0,return_request,resolved
7154,615,27413,,24,1,0,return_request,resolved
7155,607,26203,13,2,1,0,technical_issue,resolved
7156,614,44245,,4,1,0,return_request,resolved
7157,606,19139,,4,1,0,technical_issue,resolved
7158,604,2156,,24,1,0,return_request,resolved
7159,611,21781,,24,1,0,return_request,resolved
7160,607,36973,,8,1,0,return_request,resolved
7161,609,36604,,24,1,0,billing_issue,resolved
7162,610,17773,,72,1,1,return_request,resolved
7163,613,18297,,4,1,0,return_request,resolved
7164,612,42101,28,24,1,0,return_request,resolved
7165,616,29738,,8,1,0,return_request,resolved
7166,612,31953,,24,1,0,return_request,resolved
7167,605,29470,,24,1,0,return_request,resolved
7168,612,30384,,2,1,0,return_request,resolved
7169,610,34557,7,24,1,0,technical_issue,resolved
7170,608,31665,,8,1,0,return_request,resolved
7171,612,41786,,48,1,0,return_request,resolved
7172,617,39654,,24,1,0,return_request,resolved
7173,616,16425,,8,1,0,return_request,resolved
7174,617,19546,,8,1,0,return_request,in_progress
7175,617,5746,,4,1,0,return_request,pending
7176,619,34127,,24,1,0,return_request,resolved
7177,617,10782,3,8,1,0,technical_issue,resolved
7178,614,24668,,48,1,0,technical_issue,resolved
7179,611,46643,,8,1,0,return_request,in_progress
7180,610,10337,,8,1,0,product_inquiry,pending
7181,609,44150,,2,1,0,return_request,pending
7182,606,14150,,24,1,0,return_request,resolved
7183,616,40799,,8,1,0,billing_issue,resolved
7184,608,31319,,8,1,0,return_request,resolved
7185,606,37546,,8,1,0,return_request,resolved
7186,605,21811,,72,1,1,technical_issue,resolved
7187,609,38498,,120,1,1,return_request,resolved
7188,608,19897,,2,1,0,return_request,resolved
7189,606,37173,,120,1,1,return_request,resolved
7190,620,11907,,48,1,0,return_request,resolved
7191,609,41731,,48,1,0,return_request,pending
7192,616,45213,,2,1,0,return_request,resolved
7193,617,19802,,24,1,0,return_request,resolved
7194,616,17333,,120,1,1,return_request,resolved
7195,612,18362,28,48,1,0,warranty_claim,resolved
